	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
276	Apuri-57_manswperson-1	Apuri	57_manswperson	ɾ u n a	apur1253	nan	683	PERSON	507	
277	Apuri-58_manswadultmale-1	Apuri	58_manswadultmale	q a ɾ i	apur1253	nan	1554	MAN	498	
278	Apuri-59_woman-1	Apuri	59_woman	w a ɾ m i	apur1253	nan	962	WOMAN	822	
280	Apuri-60_name-1	Apuri	60_name	s u t i	apur1253	nan	1405	NAME	548	
288	Apuri-67_night-1	Apuri	67_night	t u t a	apur1253	nan	1233	NIGHT	559	
289	Apuri-68_sun-1	Apuri	68_sun	i n t i	apur1253	nan	1343	SUN	717	
290	Apuri-69_moon-1	Apuri	69_moon	k i ʎ a	apur1253	nan	1313	MOON	527	
292	Apuri-70_star-1	Apuri	70_star	l u s i ɾ u	apur1253	nan	1430	STAR	705	
293	Apuri-70_star-2	Apuri	70_star	q oi ʎ u ɾ	apur1253	nan	1430	STAR	704	
295	Apuri-72_water-1	Apuri	72_water	j a k u	apur1253	nan	948	WATER	335	
297	Apuri-74_mountain-1	Apuri	74_mountain	o ɾ q u	apur1253	nan	639	MOUNTAIN	532	
298	Apuri-75_fire-1	Apuri	75_fire	n i n a	apur1253	nan	221	FIRE	153	
299	Apuri-76_smoke-1	Apuri	76_smoke	h u ʃ t a	apur1253	nan	778	SMOKE (EXHAUST)	514	
300	Apuri-77_ash-1	Apuri	77_ash	u ʈ p a	apur1253	nan	646	ASH	2	
301	Apuri-78_stone-1	Apuri	78_stone	ɾ u m i	apur1253	nan	857	STONE	709	
302	Apuri-79_sand-1	Apuri	79_sand	a q o	apur1253	nan	671	SAND	636	
304	Apuri-81_rain-1	Apuri	81_rain	p a ɾ a	apur1253	nan	2108	RAINING OR RAIN	369	
305	Apuri-82_cloud-1	Apuri	82_cloud	p u j u	apur1253	nan	1489	CLOUD	821	
308	Apuri-85_meatswflesh-1	Apuri	85_meatswflesh	ai tʃ a	apur1253	nan	2615	FLESH OR MEAT	522	
310	Apuri-87_fatgrease-1	Apuri	87_fatgrease	w i ɾ a	apur1253	nan	323	FAT (ORGANIC SUBSTANCE)	135	
311	Apuri-89_tree-1	Apuri	89_tree	q e ɾ u	apur1253	nan	906	TREE	213	
313	Apuri-90_root-1	Apuri	90_root	s a p i	apur1253	nan	670	ROOT	616	
315	Apuri-92_leaf-1	Apuri	92_leaf	ɾ a p ɾ i	apur1253	nan	628	LEAF	424	
316	Apuri-92_leaf-2	Apuri	92_leaf	j u ɾ a	apur1253	nan	628	LEAF	767	
321	Apuri-97_black-1	Apuri	97_black	j a n a	apur1253	nan	163	BLACK	467	
322	Apuri-98_white-1	Apuri	98_white	j u ɾ a q	apur1253	nan	1335	WHITE	798	
323	Apuri-99_red-1	Apuri	99_red	p u k a	apur1253	nan	156	RED	597	
325	Apurimac-100_green-1	Apurimac	100_green	q o m i r	east2551	qve	1425	GREEN	279	
326	Apurimac-101_yellow-1	Apurimac	101_yellow	q a r w a	east2551	qve	1424	YELLOW	834	
327	Apurimac-101_yellow-2	Apurimac	101_yellow	q i ʎ u	east2551	qve	1424	YELLOW	851	
328	Apurimac-102_big-1	Apurimac	102_big	h a t u n	east2551	qve	1202	BIG	189	
330	Apurimac-104_small-1	Apurimac	104_small	tʃ i k i	east2551	qve	1246	SMALL	864	
331	Apurimac-104_small-2	Apurimac	104_small	tʃ i n k i	east2551	qve	1246	SMALL	864	
332	Apurimac-104_small-3	Apurimac	104_small	tʃ i n l i	east2551	qve	1246	SMALL	864	
333	Apurimac-104_small-4	Apurimac	104_small	h u tʃ ui	east2551	qve	1246	SMALL	506	
334	Apurimac-104_small-5	Apurimac	104_small	t a k s a	east2551	qve	1246	SMALL	862	
345	Apurimac-111_many-1	Apurimac	111_many	a s k a	east2551	qve	1198	MANY	515	
346	Apurimac-111_many-2	Apurimac	111_many	n i s j u	east2551	qve	1198	MANY	519	
347	Apurimac-112_full-1	Apurimac	112_full	ʎ i n p a	east2551	qve	1429	FULL	235	
348	Apurimac-112_full-2	Apurimac	112_full	h u n t a	east2551	qve	1429	FULL	233	
354	Apurimac-117_warmhotsw-1	Apurimac	117_warmhotsw	q o ɲ i	east2551	qve	2272	HOT OR WARM	783	
355	Apurimac-118_cold-1	Apurimac	118_cold	tʃ i r i	east2551	qve	1287	COLD	852	
356	Apurimac-119_dry-1	Apurimac	119_dry	tʃ a k i	east2551	qve	1398	DRY	40	
361	Apurimac-122_new-1	Apurimac	122_new	m o s o q	east2551	qve	1231	NEW	557	
362	Apurimac-122_new-2	Apurimac	122_new	m u s u q	east2551	qve	1231	NEW	557	
364	Apurimac-124_cometo-1	Apurimac	124_cometo	h a m u	east2551	qve	1446	COME	860	
365	Apurimac-125_walkto-1	Apurimac	125_walkto	p u r i	east2551	qve	1443	WALK	777	
366	Apurimac-126_standto-1	Apurimac	126_standto	s a j a	east2551	qve	1442	STAND	701	
367	Apurimac-127_sitto-1	Apurimac	127_sitto	t i j a	east2551	qve	1416	SIT	668	
368	Apurimac-127_sitto-2	Apurimac	127_sitto	p a tʃ i	east2551	qve	1416	SIT	122	
369	Apurimac-129_flyto-1	Apurimac	129_flyto	p a l a	east2551	qve	1441	FLY (MOVE THROUGH AIR)	446	
370	Apurimac-129_flyto-2	Apurimac	129_flyto	p a w a	east2551	qve	1441	FLY (MOVE THROUGH AIR)	183	
372	Apurimac-131_eatto-1	Apurimac	131_eatto	m a n j a	east2551	qve	1336	EAT	13	
373	Apurimac-131_eatto-2	Apurimac	131_eatto	m i χ u	east2551	qve	1336	EAT	57	
374	Apurimac-132_drinkto-1	Apurimac	132_drinkto	u p j a	east2551	qve	1401	DRINK	30	
375	Apurimac-133_biteto-1	Apurimac	133_biteto	k a tʃ u	east2551	qve	1403	BITE	199	
376	Apurimac-133_biteto-2	Apurimac	133_biteto	k a n i	east2551	qve	1403	BITE	373	
380	Apurimac-137_sleepto-1	Apurimac	137_sleepto	p u ɲ u	east2551	qve	1585	SLEEP	680	
382	Apurimac-139_dieto-1	Apurimac	139_dieto	w a ɲ u	east2551	qve	1494	DIE	12	
384	Apurimac-140_seeto-1	Apurimac	140_seeto	q a w a	east2551	qve	1409	SEE	641	
385	Apurimac-140_seeto-2	Apurimac	140_seeto	r i k u	east2551	qve	1409	SEE	640	
386	Apurimac-142_knowto-1	Apurimac	142_knowto	j a tʃ a	east2551	qve	1410	KNOW (SOMETHING)	409	
392	Apurimac-147_giveto-1	Apurimac	147_giveto	q o	east2551	qve	1447	GIVE	243	
398	Apurimac-15_thouyousg-1	Apurimac	15_thouyousg	q a n	east2551	qve	1215	THOU	748	
399	Apurimac-16_not-1	Apurimac	16_not	m a n a	east2551	qve	1240	NOT	574	
400	Apurimac-17_what-1	Apurimac	17_what	i m a	east2551	qve	1236	WHAT	794	
401	Apurimac-18_who-1	Apurimac	18_who	p i	east2551	qve	1235	WHO	801	
402	Apurimac-19_this-1	Apurimac	19_this	k ai	east2551	qve	1214	THIS	746	
403	Apurimac-1_one-1	Apurimac	1_one	h u k	east2551	qve	1493	ONE	590	
404	Apurimac-1_one-2	Apurimac	1_one	h u χ	east2551	qve	1493	ONE	590	
405	Apurimac-1_one-3	Apurimac	1_one	h u q	east2551	qve	1493	ONE	590	
407	Apurimac-21_head-1	Apurimac	21_head	u m a	east2551	qve	1256	HEAD	309	
412	Apurimac-25_eye-1	Apurimac	25_eye	ɲ a w i	east2551	qve	1248	EYE	104	
413	Apurimac-26_nose-1	Apurimac	26_nose	s e n q a	east2551	qve	1221	NOSE	571	
414	Apurimac-27_ear-1	Apurimac	27_ear	r i n r i	east2551	qve	1247	EAR	48	
415	Apurimac-27_ear-2	Apurimac	27_ear	n i n r i	east2551	qve	1247	EAR	456	
416	Apurimac-28_mouth-1	Apurimac	28_mouth	s i m i	east2551	qve	674	MOUTH	543	
419	Apurimac-2_two-1	Apurimac	2_two	i s k ai	east2551	qve	1498	TWO	774	
420	Apurimac-30_tongue-1	Apurimac	30_tongue	q a ʎ u	east2551	qve	1205	TONGUE	759	
421	Apurimac-31_tooth-1	Apurimac	31_tooth	k i r u	east2551	qve	1380	TOOTH	761	
422	Apurimac-32_hand-1	Apurimac	32_hand	m a k i	east2551	qve	1277	HAND	295	
424	Apurimac-34_neck-1	Apurimac	34_neck	k u n k a	east2551	qve	1333	NECK	554	
426	Apurimac-36_foot-1	Apurimac	36_foot	tʃ a k i	east2551	qve	1301	FOOT	764	
428	Apurimac-38_knee-1	Apurimac	38_knee	m o q o	east2551	qve	1371	KNEE	400	
429	Apurimac-39_blood-1	Apurimac	39_blood	j a w a r	east2551	qve	946	BLOOD	537	
431	Apurimac-40_bone-1	Apurimac	40_bone	t u ʎ u	east2551	qve	1394	BONE	581	
432	Apurimac-41_skin-1	Apurimac	41_skin	q a r a	east2551	qve	763	SKIN	677	
434	Apurimac-43_bellystomach-1	Apurimac	43_bellystomach	w i k s a	east2551	qve	1251	BELLY	83	
436	Apurimac-45_breast-1	Apurimac	45_breast	ɲ u ɲ u	east2551	qve	1402	BREAST	697	
437	Apurimac-46_heart-1	Apurimac	46_heart	s o n q o	east2551	qve	1223	HEART	328	
438	Apurimac-47_dog-1	Apurimac	47_dog	a ʎ q o	east2551	qve	2009	DOG	19	
439	Apurimac-47_dog-2	Apurimac	47_dog	a l q o	east2551	qve	2009	DOG	19	
445	Apurimac-50_bird-1	Apurimac	50_bird	p i tʃ i n k o	east2551	qve	937	BIRD	277	
446	Apurimac-50_bird-2	Apurimac	50_bird	p i s q o	east2551	qve	937	BIRD	276	
447	Apurimac-50_bird-3	Apurimac	50_bird	u r p i t u	east2551	qve	937	BIRD	566	
449	Apurimac-52_louse-1	Apurimac	52_louse	u s a	east2551	qve	1392	LOUSE	490	
450	Apurimac-53_egg-1	Apurimac	53_egg	r u n t u	east2551	qve	744	EGG	68	
451	Apurimac-54_horn-1	Apurimac	54_horn	w a q r a	east2551	qve	1393	HORN (ANATOMY)	380	
452	Apurimac-55_tail-1	Apurimac	55_tail	tʃ u p a	east2551	qve	1220	TAIL	729	
455	Apurimac-57_manswperson-1	Apurimac	57_manswperson	r u n a	east2551	qve	683	PERSON	507	
456	Apurimac-58_manswadultmale-1	Apurimac	58_manswadultmale	q a r i	east2551	qve	1554	MAN	498	
457	Apurimac-59_woman-1	Apurimac	59_woman	w a r m i	east2551	qve	962	WOMAN	822	
460	Apurimac-60_name-1	Apurimac	60_name	s u t i	east2551	qve	1405	NAME	548	
467	Apurimac-67_night-1	Apurimac	67_night	t u t a	east2551	qve	1233	NIGHT	559	
468	Apurimac-68_sun-1	Apurimac	68_sun	i n t i	east2551	qve	1343	SUN	717	
469	Apurimac-69_moon-1	Apurimac	69_moon	k i ʎ a	east2551	qve	1313	MOON	527	
472	Apurimac-72_water-1	Apurimac	72_water	j a k u	east2551	qve	948	WATER	335	
473	Apurimac-72_water-2	Apurimac	72_water	u n u	east2551	qve	948	WATER	789	
475	Apurimac-74_mountain-1	Apurimac	74_mountain	o r q o	east2551	qve	639	MOUNTAIN	532	
476	Apurimac-74_mountain-2	Apurimac	74_mountain	q i r k a	east2551	qve	639	MOUNTAIN	166	
477	Apurimac-75_fire-1	Apurimac	75_fire	n i n a	east2551	qve	221	FIRE	153	
478	Apurimac-76_smoke-1	Apurimac	76_smoke	q o s ɲ i	east2551	qve	778	SMOKE (EXHAUST)	685	
479	Apurimac-77_ash-1	Apurimac	77_ash	u s p a	east2551	qve	646	ASH	2	
480	Apurimac-78_stone-1	Apurimac	78_stone	r u m i	east2551	qve	857	STONE	709	
481	Apurimac-79_sand-1	Apurimac	79_sand	a q o	east2551	qve	671	SAND	636	
484	Apurimac-81_rain-1	Apurimac	81_rain	p a r a	east2551	qve	2108	RAINING OR RAIN	369	
485	Apurimac-82_cloud-1	Apurimac	82_cloud	p u j u	east2551	qve	1489	CLOUD	821	
486	Apurimac-82_cloud-2	Apurimac	82_cloud	f u j u	east2551	qve	1489	CLOUD	821	
489	Apurimac-85_meatswflesh-1	Apurimac	85_meatswflesh	ai tʃ a	east2551	qve	2615	FLESH OR MEAT	522	
491	Apurimac-87_fatgrease-1	Apurimac	87_fatgrease	u n t u	east2551	qve	323	FAT (ORGANIC SUBSTANCE)	136	
492	Apurimac-87_fatgrease-2	Apurimac	87_fatgrease	w i r a	east2551	qve	323	FAT (ORGANIC SUBSTANCE)	135	
493	Apurimac-88_seed-1	Apurimac	88_seed	m u χ u	east2551	qve	714	SEED	148	
494	Apurimac-88_seed-2	Apurimac	88_seed	m u h u	east2551	qve	714	SEED	308	
495	Apurimac-88_seed-3	Apurimac	88_seed	m u q u	east2551	qve	714	SEED	148	
496	Apurimac-89_tree-1	Apurimac	89_tree	p i s o n a	east2551	qve	906	TREE	768	
497	Apurimac-89_tree-2	Apurimac	89_tree	s a tʃ a	east2551	qve	906	TREE	766	
499	Apurimac-90_root-1	Apurimac	90_root	s a p i	east2551	qve	670	ROOT	616	
501	Apurimac-92_leaf-1	Apurimac	92_leaf	r a p i	east2551	qve	628	LEAF	872	
506	Apurimac-96_road-1	Apurimac	96_road	ɲ a n	east2551	qve	667	ROAD	610	
507	Apurimac-97_black-1	Apurimac	97_black	j a n a	east2551	qve	163	BLACK	467	
508	Apurimac-98_white-1	Apurimac	98_white	j u r a q	east2551	qve	1335	WHITE	798	
509	Apurimac-99_red-1	Apurimac	99_red	p u k a	east2551	qve	156	RED	597	
655	Atalla-100_green-1	Atalla	100_green	χ i w a	huan1249	nan	1425	GREEN	196	
656	Atalla-101_yellow-1	Atalla	101_yellow	χ i ʎ u	huan1249	nan	1424	YELLOW	851	
657	Atalla-102_big-1	Atalla	102_big	h a t u n	huan1249	nan	1202	BIG	189	
659	Atalla-104_small-1	Atalla	104_small	t a k s a	huan1249	nan	1246	SMALL	862	
667	Atalla-111_many-1	Atalla	111_many	a tʃ k a	huan1249	nan	1198	MANY	515	
668	Atalla-112_full-1	Atalla	112_full	h u n t a	huan1249	nan	1429	FULL	233	
673	Atalla-117_warmhotsw-1	Atalla	117_warmhotsw	χ u n i	huan1249	nan	2272	HOT OR WARM	783	
674	Atalla-118_cold-1	Atalla	118_cold	tʃ i r i	huan1249	nan	1287	COLD	852	
675	Atalla-119_dry-1	Atalla	119_dry	tʃ a k i	huan1249	nan	1398	DRY	40	
679	Atalla-122_new-1	Atalla	122_new	m u s u χ	huan1249	nan	1231	NEW	557	
681	Atalla-124_cometo-1	Atalla	124_cometo	h a m u	huan1249	nan	1446	COME	860	
682	Atalla-125_walkto-1	Atalla	125_walkto	p u r i	huan1249	nan	1443	WALK	777	
683	Atalla-126_standto-1	Atalla	126_standto	s a j a	huan1249	nan	1442	STAND	701	
684	Atalla-127_sitto-1	Atalla	127_sitto	t i j a	huan1249	nan	1416	SIT	668	
685	Atalla-128_swimto-1	Atalla	128_swimto	s a m b u + ʎ a	huan1249	nan	1439	SWIM	325	
686	Atalla-129_flyto-1	Atalla	129_flyto	p a w a	huan1249	nan	1441	FLY (MOVE THROUGH AIR)	183	
689	Atalla-131_eatto-1	Atalla	131_eatto	m i k u	huan1249	nan	1336	EAT	57	
690	Atalla-132_drinkto-1	Atalla	132_drinkto	u p j a	huan1249	nan	1401	DRINK	30	
691	Atalla-133_biteto-1	Atalla	133_biteto	k a tʃ a	huan1249	nan	1403	BITE	199	
695	Atalla-137_sleepto-1	Atalla	137_sleepto	p u ɲ u	huan1249	nan	1585	SLEEP	680	
697	Atalla-139_dieto-1	Atalla	139_dieto	w a ɲ u	huan1249	nan	1494	DIE	12	
699	Atalla-140_seeto-1	Atalla	140_seeto	r i k u	huan1249	nan	1409	SEE	640	
700	Atalla-141_hearto-1	Atalla	141_hearto	u j a + r i	huan1249	nan	1408	HEAR	319	
701	Atalla-142_knowto-1	Atalla	142_knowto	j a tʃ a	huan1249	nan	1410	KNOW (SOMETHING)	409	
706	Atalla-147_giveto-1	Atalla	147_giveto	χ u	huan1249	nan	1447	GIVE	243	
711	Atalla-15_thouyousg-1	Atalla	15_thouyousg	χ a m	huan1249	nan	1215	THOU	748	
712	Atalla-16_not-1	Atalla	16_not	m a n a	huan1249	nan	1240	NOT	574	
713	Atalla-17_what-1	Atalla	17_what	i m a	huan1249	nan	1236	WHAT	794	
714	Atalla-18_who-1	Atalla	18_who	p i	huan1249	nan	1235	WHO	801	
715	Atalla-19_this-1	Atalla	19_this	k ai	huan1249	nan	1214	THIS	746	
716	Atalla-1_one-1	Atalla	1_one	h u k	huan1249	nan	1493	ONE	590	
718	Atalla-21_head-1	Atalla	21_head	u m a	huan1249	nan	1256	HEAD	309	
722	Atalla-25_eye-1	Atalla	25_eye	ɲ a w i	huan1249	nan	1248	EYE	104	
723	Atalla-26_nose-1	Atalla	26_nose	s i n ɢ a	huan1249	nan	1221	NOSE	571	
724	Atalla-27_ear-1	Atalla	27_ear	l i n r i	huan1249	nan	1247	EAR	48	
725	Atalla-27_ear-2	Atalla	27_ear	r i n r i	huan1249	nan	1247	EAR	48	
726	Atalla-28_mouth-1	Atalla	28_mouth	s i m i	huan1249	nan	674	MOUTH	543	
728	Atalla-2_two-1	Atalla	2_two	i s k ai	huan1249	nan	1498	TWO	774	
729	Atalla-30_tongue-1	Atalla	30_tongue	χ a ʎ u	huan1249	nan	1205	TONGUE	759	
730	Atalla-31_tooth-1	Atalla	31_tooth	k i r u	huan1249	nan	1380	TOOTH	761	
731	Atalla-32_hand-1	Atalla	32_hand	m a k i	huan1249	nan	1277	HAND	295	
733	Atalla-34_neck-1	Atalla	34_neck	k u n k a	huan1249	nan	1333	NECK	554	
735	Atalla-36_foot-1	Atalla	36_foot	tʃ a k i	huan1249	nan	1301	FOOT	764	
737	Atalla-38_knee-1	Atalla	38_knee	m u χ u	huan1249	nan	1371	KNEE	400	
738	Atalla-39_blood-1	Atalla	39_blood	j a w a r	huan1249	nan	946	BLOOD	537	
740	Atalla-40_bone-1	Atalla	40_bone	t u ʎ u	huan1249	nan	1394	BONE	581	
741	Atalla-41_skin-1	Atalla	41_skin	χ a r a	huan1249	nan	763	SKIN	677	
743	Atalla-43_bellystomach-1	Atalla	43_bellystomach	w i k s a	huan1249	nan	1251	BELLY	83	
745	Atalla-45_breast-1	Atalla	45_breast	ɲ u ɲ u	huan1249	nan	1402	BREAST	697	
746	Atalla-46_heart-1	Atalla	46_heart	s u n ɢ u	huan1249	nan	1223	HEART	328	
747	Atalla-47_dog-1	Atalla	47_dog	a ʎ χ u	huan1249	nan	2009	DOG	19	
751	Atalla-50_bird-1	Atalla	50_bird	p i tʃ i w s a	huan1249	nan	937	BIRD	458	
753	Atalla-52_louse-1	Atalla	52_louse	u s a	huan1249	nan	1392	LOUSE	490	
754	Atalla-53_egg-1	Atalla	53_egg	r u n t u	huan1249	nan	744	EGG	68	
755	Atalla-54_horn-1	Atalla	54_horn	w a χ r a	huan1249	nan	1393	HORN (ANATOMY)	380	
756	Atalla-55_tail-1	Atalla	55_tail	tʃ u p a	huan1249	nan	1220	TAIL	729	
758	Atalla-57_manswperson-1	Atalla	57_manswperson	r u n a	huan1249	nan	683	PERSON	507	
759	Atalla-58_manswadultmale-1	Atalla	58_manswadultmale	χ a r i	huan1249	nan	1554	MAN	498	
760	Atalla-59_woman-1	Atalla	59_woman	w a r m i	huan1249	nan	962	WOMAN	822	
763	Atalla-60_name-1	Atalla	60_name	s u t i	huan1249	nan	1405	NAME	548	
770	Atalla-67_night-1	Atalla	67_night	t u t a	huan1249	nan	1233	NIGHT	559	
771	Atalla-68_sun-1	Atalla	68_sun	i n t i	huan1249	nan	1343	SUN	717	
772	Atalla-69_moon-1	Atalla	69_moon	k i ʎ a	huan1249	nan	1313	MOON	527	
774	Atalla-70_star-1	Atalla	70_star	l u z i r u	huan1249	nan	1430	STAR	705	
776	Atalla-72_water-1	Atalla	72_water	j a k u	huan1249	nan	948	WATER	335	
778	Atalla-74_mountain-1	Atalla	74_mountain	u r ɢ u	huan1249	nan	639	MOUNTAIN	532	
779	Atalla-75_fire-1	Atalla	75_fire	n i n a	huan1249	nan	221	FIRE	153	
780	Atalla-76_smoke-1	Atalla	76_smoke	χ u s ɲ i	huan1249	nan	778	SMOKE (EXHAUST)	685	
781	Atalla-77_ash-1	Atalla	77_ash	u tʃ p a	huan1249	nan	646	ASH	2	
782	Atalla-78_stone-1	Atalla	78_stone	r u m i	huan1249	nan	857	STONE	709	
783	Atalla-79_sand-1	Atalla	79_sand	a χ u	huan1249	nan	671	SAND	636	
786	Atalla-81_rain-1	Atalla	81_rain	p a r a	huan1249	nan	2108	RAINING OR RAIN	369	
787	Atalla-82_cloud-1	Atalla	82_cloud	p u j u	huan1249	nan	1489	CLOUD	821	
790	Atalla-85_meatswflesh-1	Atalla	85_meatswflesh	ai tʃ a	huan1249	nan	2615	FLESH OR MEAT	522	
792	Atalla-87_fatgrease-1	Atalla	87_fatgrease	w i r a	huan1249	nan	323	FAT (ORGANIC SUBSTANCE)	135	
793	Atalla-88_seed-1	Atalla	88_seed	m u x u	huan1249	nan	714	SEED	148	
794	Atalla-89_tree-1	Atalla	89_tree	s a tʃ a	huan1249	nan	906	TREE	766	
796	Atalla-90_root-1	Atalla	90_root	s a p i	huan1249	nan	670	ROOT	616	
798	Atalla-92_leaf-1	Atalla	92_leaf	r a p i	huan1249	nan	628	LEAF	872	
802	Atalla-96_road-1	Atalla	96_road	k a m i n o	huan1249	nan	667	ROAD	611	
803	Atalla-97_black-1	Atalla	97_black	j a n a	huan1249	nan	163	BLACK	467	
804	Atalla-98_white-1	Atalla	98_white	r u j a χ	huan1249	nan	1335	WHITE	798	
805	Atalla-98_white-2	Atalla	98_white	j u r a χ	huan1249	nan	1335	WHITE	798	
806	Atalla-99_red-1	Atalla	99_red	p u k a	huan1249	nan	156	RED	597	
808	Ayacucho-100_green-1	Ayacucho	100_green	χ u m i ɽ	ayac1239	quy	1425	GREEN	279	
809	Ayacucho-101_yellow-1	Ayacucho	101_yellow	χ e ʎ u	ayac1239	quy	1424	YELLOW	851	
