	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
262	bahnargolar-15_blood-1	bahnargolar	15_blood	pʰ aː m	bahn1262	bdq	946	BLOOD	476	
263	bahnargolar-160_tohunt-1	bahnargolar	160_tohunt	h ə ŋ w aː ŋ	bahn1262	bdq	1435	HUNT	4831	
266	bahnargolar-163_tokill-1	bahnargolar	163_tokill	p ə l oː c	bahn1262	bdq	1417	KILL	4938	
267	bahnargolar-165_tolaugh-1	bahnargolar	165_tolaugh	h j ɛ k	bahn1262	bdq	1355	LAUGH	5032	
269	bahnargolar-167_torubwipe-1	bahnargolar	167_torubwipe	s uː t	bahn1262	bdq	1449	RUB	5130	
270	bahnargolar-168_tosayspeak-1	bahnargolar	168_tosayspeak	kʰ aː n	bahn1262	bdq	1458	SAY	5149	
271	bahnargolar-168_tosayspeak-2	bahnargolar	168_tosayspeak	p ə m aː	bahn1262	bdq	1458	SAY	5150	
272	bahnargolar-169_toscratchscrape-1	bahnargolar	169_toscratchscrape	k o jʰ	bahn1262	bdq	1436	SCRATCH	5284	
273	bahnargolar-169_toscratchscrape-2	bahnargolar	169_toscratchscrape	k ə k a j ʔ	bahn1262	bdq	1436	SCRATCH	5240	
274	bahnargolar-170_tosee-1	bahnargolar	170_tosee	ɓ o h	bahn1262	bdq	1409	SEE	5290	
276	bahnargolar-172_tosew-1	bahnargolar	172_tosew	s i t	bahn1262	bdq	1457	SEW	5413	
277	bahnargolar-174_tosit-1	bahnargolar	174_tosit	ʔ w ɛː j	bahn1262	bdq	1416	SIT	5477	
279	bahnargolar-177_tospit-1	bahnargolar	177_tospit	k ə s ɔ h	bahn1262	bdq	1440	SPIT	5571	
280	bahnargolar-178_tostand-1	bahnargolar	178_tostand	ʔ j uː ŋ	bahn1262	bdq	1442	STAND	5591	
283	bahnargolar-180_totiebind-1	bahnargolar	180_totiebind	c o ʔ	bahn1262	bdq	1917	TIE	5672	
285	bahnargolar-182_tovomit-1	bahnargolar	182_tovomit	h a k	bahn1262	bdq	1278	VOMIT	5708	
287	bahnargolar-184_towalkgo-1	bahnargolar	184_towalkgo	j aː k	bahn1262	bdq	1443	WALK	5840	
288	bahnargolar-185_towashhandsthings-1	bahnargolar	185_towashhandsthings	ʔ ɲ aː w	bahn1262	bdq	1453	WASH	5885	
290	bahnargolar-187_tongue-1	bahnargolar	187_tongue	r ə p j ɛ t	bahn1262	bdq	1205	TONGUE	5901	
291	bahnargolar-188_tooth-1	bahnargolar	188_tooth	s ə n ɛ ɲ	bahn1262	bdq	1380	TOOTH	5923	
292	bahnargolar-189_tree-1	bahnargolar	189_tree	ʔ l ɔː ŋ	bahn1262	bdq	906	TREE	5943	
293	bahnargolar-18_bone-1	bahnargolar	18_bone	k ə t iː ŋ	bahn1262	bdq	1394	BONE	533	
294	bahnargolar-190_two-1	bahnargolar	190_two	ɓ aː r	bahn1262	bdq	1498	TWO	5950	
295	bahnargolar-192_water-1	bahnargolar	192_water	ɗ aː k	bahn1262	bdq	948	WATER	6000	
296	bahnargolar-193_white-1	bahnargolar	193_white	k ɔː k	bahn1262	bdq	1335	WHITE	6031	
297	bahnargolar-194_windair-1	bahnargolar	194_windair	k j aː l	bahn1262	bdq	960	WIND	6060	
298	bahnargolar-195_wing-1	bahnargolar	195_wing	p ə n a r	bahn1262	bdq	1257	WING	6083	
299	bahnargolar-196_woman-1	bahnargolar	196_woman	d r a ʔ k a n	bahn1262	bdq	962	WOMAN	6131	
300	bahnargolar-197_year-1	bahnargolar	197_year	h ə n a m	bahn1262	bdq	1226	YEAR	6134	
301	bahnargolar-199_youplye-1	bahnargolar	199_youplye	ʔ j ɛ m	bahn1262	bdq	1213	YOU	6209	
304	bahnargolar-200_yousingthou-1	bahnargolar	200_yousingthou	ʔ ɛː	bahn1262	bdq	1215	THOU	6231	
310	bahnargolar-25_cloud-1	bahnargolar	25_cloud	h ə m ə l	bahn1262	bdq	1489	CLOUD	734	
312	bahnargolar-27_dog-1	bahnargolar	27_dog	k ɔ ʔ	bahn1262	bdq	2009	DOG	796	
313	bahnargolar-28_dry-1	bahnargolar	28_dry	h r ɛ ŋ	bahn1262	bdq	1398	DRY	870	
314	bahnargolar-29_ear-1	bahnargolar	29_ear	ɗ ɔː n	bahn1262	bdq	1247	EAR	879	
315	bahnargolar-2_alivelive-1	bahnargolar	2_alivelive	h ə d r i h	bahn1262	bdq	1422	BE ALIVE	74	
316	bahnargolar-30_earthsoil-1	bahnargolar	30_earthsoil	t ɛ h	bahn1262	bdq	1228	EARTH (SOIL)	906	
317	bahnargolar-31_egg-1	bahnargolar	31_egg	k ə t a p	bahn1262	bdq	744	EGG	933	
319	bahnargolar-33_eye-1	bahnargolar	33_eye	m a t	bahn1262	bdq	1248	EYE	969	
320	bahnargolar-34_fardistant-1	bahnargolar	34_fardistant	h ə t ɔ l	bahn1262	bdq	1406	FAR	995	
321	bahnargolar-36_fearafraid-1	bahnargolar	36_fearafraid	h l iː	bahn1262	bdq	1419	FEAR (BE AFRAID)	1074	
327	bahnargolar-41_fire-1	bahnargolar	41_fire	ʔ u ɲ	bahn1262	bdq	221	FIRE	1205	
328	bahnargolar-42_fish-1	bahnargolar	42_fish	k aː	bahn1262	bdq	227	FISH	1214	
329	bahnargolar-43_five-1	bahnargolar	43_five	p ə ɗ a m	bahn1262	bdq	493	FIVE	1231	
330	bahnargolar-44_fleshmeat-1	bahnargolar	44_fleshmeat	ʔ ɲ ɛ m	bahn1262	bdq	2615	FLESH OR MEAT	1236	
331	bahnargolar-45_flower-1	bahnargolar	45_flower	p ə k aː w	bahn1262	bdq	239	FLOWER	1280	
332	bahnargolar-45_flower-2	bahnargolar	45_flower	r aː ŋ	bahn1262	bdq	239	FLOWER	1302	
333	bahnargolar-46_foot-1	bahnargolar	46_foot	k ə p aː j + ɟ ə ŋ	bahn1262	bdq	1301	FOOT	1311	
334	bahnargolar-47_four-1	bahnargolar	47_four	p w a n	bahn1262	bdq	1500	FOUR	1319	
340	bahnargolar-52_grass-1	bahnargolar	52_grass	ʔ ɲ ɛ t	bahn1262	bdq	606	GRASS	1462	
341	bahnargolar-53_green-1	bahnargolar	53_green	ɟ əː k	bahn1262	bdq	1425	GREEN	1517	
343	bahnargolar-55_hand-1	bahnargolar	55_hand	t ə p aː j + t iː	bahn1262	bdq	1277	HAND	1535	
344	bahnargolar-56_head-1	bahnargolar	56_head	k ə l	bahn1262	bdq	1256	HEAD	1549	
345	bahnargolar-57_heart-1	bahnargolar	57_heart	n u jʰ	bahn1262	bdq	1223	HEART	1573	
346	bahnargolar-58_heavy-1	bahnargolar	58_heavy	t r a p	bahn1262	bdq	1210	HEAVY	1627	
347	bahnargolar-58_heavy-2	bahnargolar	58_heavy	h ŋ a m	bahn1262	bdq	1210	HEAVY	1629	
349	bahnargolar-5_ashes-1	bahnargolar	5_ashes	t ə n u h	bahn1262	bdq	646	ASH	182	
353	bahnargolar-63_ime-1	bahnargolar	63_ime	ʔ i ɲ	bahn1262	bdq	1209	I	3	
356	bahnargolar-66_leaf-1	bahnargolar	66_leaf	h l aː	bahn1262	bdq	628	LEAF	1794	
358	bahnargolar-68_leftside-1	bahnargolar	68_leftside	ŋ i ã ɔ	bahn1262	bdq	244	LEFT	1852	
361	bahnargolar-70_liver-1	bahnargolar	70_liver	k l əː m	bahn1262	bdq	1224	LIVER	1892	
362	bahnargolar-71_long-1	bahnargolar	71_long	k ə ɟ uː ŋ	bahn1262	bdq	1203	LONG	1941	
363	bahnargolar-72_louse-1	bahnargolar	72_louse	s iː	bahn1262	bdq	1392	LOUSE	1944	
364	bahnargolar-73_manmalehuman-1	bahnargolar	73_manmalehuman	d r ɔ ʔ ŋ l ɔː	bahn1262	bdq	2106	MALE PERSON	1999	
365	bahnargolar-73_manmalehuman-2	bahnargolar	73_manmalehuman	t ə n ɔː	bahn1262	bdq	2106	MALE PERSON	2000	
370	bahnargolar-79_mountain-1	bahnargolar	79_mountain	k oː ŋ	bahn1262	bdq	639	MOUNTAIN	2236	
372	bahnargolar-80_mouth-1	bahnargolar	80_mouth	ɓ ə r	bahn1262	bdq	674	MOUTH	2282	
375	bahnargolar-83_name-1	bahnargolar	83_name	h ə n a n	bahn1262	bdq	1405	NAME	2364	
377	bahnargolar-85_near-1	bahnargolar	85_near	ɟ e ʔ	bahn1262	bdq	1942	NEAR	2458	
378	bahnargolar-86_neck-1	bahnargolar	86_neck	h ə k ɔː	bahn1262	bdq	1333	NECK	2486	
379	bahnargolar-88_new-1	bahnargolar	88_new	ʔ n aː w	bahn1262	bdq	1231	NEW	2529	
380	bahnargolar-89_night-1	bahnargolar	89_night	m a ŋ	bahn1262	bdq	1233	NIGHT	2568	
383	bahnargolar-91_nose-1	bahnargolar	91_nose	m u h	bahn1262	bdq	1221	NOSE	2588	
384	bahnargolar-92_old-1	bahnargolar	92_old	k r a ʔ	bahn1262	bdq	1229	OLD	2596	
385	bahnargolar-92_old-2	bahnargolar	92_old	s ɔː	bahn1262	bdq	1229	OLD	2598	
386	bahnargolar-93_one-1	bahnargolar	93_one	m oː ɲ	bahn1262	bdq	1493	ONE	2654	
389	bahnargolar-96_person-1	bahnargolar	96_person	b ə ŋ aː j	bahn1262	bdq	683	PERSON	2761	
395	bahnarkontum-101_red-1	bahnarkontum	101_red	ɗ uː m	bahn1262	bdq	156	RED	2898	
396	bahnarkontum-101_red-2	bahnarkontum	101_red	ɓ r eː	bahn1262	bdq	156	RED	2897	
399	bahnarkontum-104_rightside-1	bahnarkontum	104_rightside	ɡ a h + ʔ m aː	bahn1262	bdq	1019	RIGHT	3010	
401	bahnarkontum-106_river-1	bahnarkontum	106_river	k r ɔː ŋ	bahn1262	bdq	666	RIVER	3076	
403	bahnarkontum-108_root-1	bahnarkontum	108_root	r ə h	bahn1262	bdq	670	ROOT	3112	
406	bahnarkontum-110_salt-1	bahnarkontum	110_salt	b ɔ h	bahn1262	bdq	1274	SALT	3176	
407	bahnarkontum-112_seed-1	bahnarkontum	112_seed	ɡ a r	bahn1262	bdq	714	SEED	3257	
411	bahnarkontum-116_sharpedged-1	bahnarkontum	116_sharpedged	h aː n	bahn1262	bdq	1396	SHARP	3411	
416	bahnarkontum-120_sky-1	bahnarkontum	120_sky	p l ɛ ɲ	bahn1262	bdq	1732	SKY	3524	
417	bahnarkontum-121_smoke-1	bahnarkontum	121_smoke	ʔ ɲ uː j	bahn1262	bdq	778	SMOKE (EXHAUST)	3558	
418	bahnarkontum-122_snake-1	bahnarkontum	122_snake	ɓ i h	bahn1262	bdq	730	SNAKE	3576	
420	bahnarkontum-125_star-1	bahnarkontum	125_star	h ə ŋ l ɔ ŋ	bahn1262	bdq	1430	STAR	3667	
421	bahnarkontum-127_stone-1	bahnarkontum	127_stone	t ə m ɔː	bahn1262	bdq	857	STONE	3707	
424	bahnarkontum-12_bird-1	bahnarkontum	12_bird	s ɛː m	bahn1262	bdq	937	BIRD	405	
425	bahnarkontum-130_tail-1	bahnarkontum	130_tail	k j ɛ ŋ	bahn1262	bdq	1220	TAIL	3806	
427	bahnarkontum-132_thickobject-1	bahnarkontum	132_thickobject	h ə ɓ ə l	bahn1262	bdq	1244	THICK	3823	
430	bahnarkontum-135_three-1	bahnarkontum	135_three	p eː ŋ	bahn1262	bdq	492	THREE	3917	
432	bahnarkontum-137_tobite-1	bahnarkontum	137_tobite	k a p	bahn1262	bdq	1403	BITE	3951	
433	bahnarkontum-138_toblow-1	bahnarkontum	138_toblow	h l oː m	bahn1262	bdq	175	BLOW (OF WIND)	4001	
444	bahnarkontum-148_todig-1	bahnarkontum	148_todig	s iː r	bahn1262	bdq	1418	DIG	4334	
446	bahnarkontum-14_black-1	bahnarkontum	14_black	ɡ a m	bahn1262	bdq	163	BLACK	473	
447	bahnarkontum-150_todrinkwater-1	bahnarkontum	150_todrinkwater	ʔ ɛː t	bahn1262	bdq	1401	DRINK	4389	
448	bahnarkontum-151_toeat-1	bahnarkontum	151_toeat	s aː	bahn1262	bdq	1336	EAT	4391	
450	bahnarkontum-153_tofall-1	bahnarkontum	153_tofall	k l i h	bahn1262	bdq	1280	FALL	4441	
452	bahnarkontum-155_tofly-1	bahnarkontum	155_tofly	p a r	bahn1262	bdq	1441	FLY (MOVE THROUGH AIR)	4572	
454	bahnarkontum-157_togive-1	bahnarkontum	157_togive	ʔ a n	bahn1262	bdq	1447	GIVE	4663	
455	bahnarkontum-157_togive-2	bahnarkontum	157_togive	ʔ a m	bahn1262	bdq	1447	GIVE	4662	
456	bahnarkontum-158_tohear-1	bahnarkontum	158_tohear	k ə t ə ŋ	bahn1262	bdq	1408	HEAR	4704	
458	bahnarkontum-15_blood-1	bahnarkontum	15_blood	pʰ aː m	bahn1262	bdq	946	BLOOD	476	
459	bahnarkontum-160_tohunt-1	bahnarkontum	160_tohunt	h ə ŋ w aː ŋ	bahn1262	bdq	1435	HUNT	4831	
462	bahnarkontum-163_tokill-1	bahnarkontum	163_tokill	p ə l oː c	bahn1262	bdq	1417	KILL	4938	
465	bahnarkontum-167_torubwipe-1	bahnarkontum	167_torubwipe	s uː t	bahn1262	bdq	1449	RUB	5130	
466	bahnarkontum-168_tosayspeak-1	bahnarkontum	168_tosayspeak	p ə m aː	bahn1262	bdq	1458	SAY	5150	
467	bahnarkontum-168_tosayspeak-2	bahnarkontum	168_tosayspeak	kʰ aː n	bahn1262	bdq	1458	SAY	5149	
468	bahnarkontum-169_toscratchscrape-1	bahnarkontum	169_toscratchscrape	k o jʰ	bahn1262	bdq	1436	SCRATCH	5284	
469	bahnarkontum-170_tosee-1	bahnarkontum	170_tosee	ɓ o h	bahn1262	bdq	1409	SEE	5290	
471	bahnarkontum-172_tosew-1	bahnarkontum	172_tosew	s i t	bahn1262	bdq	1457	SEW	5413	
472	bahnarkontum-174_tosit-1	bahnarkontum	174_tosit	ʔ w ɛː j	bahn1262	bdq	1416	SIT	5477	
474	bahnarkontum-177_tospit-1	bahnarkontum	177_tospit	k ə s ɔ h	bahn1262	bdq	1440	SPIT	5571	
