	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
75	Borong-41_hebitesit-1	Borong	41_hebitesit	k i	boro1279	ksr	1403	BITE	16	
76	Borong-42_black-1	Borong	42_black	i n dz a ŋ a	boro1279	ksr	163	BLACK	20	
77	Borong-43_green-1	Borong	43_green	a s o ŋ + a s o ŋ	boro1279	ksr	1425	GREEN	26	
78	Borong-44_white-1	Borong	44_white	t a t a a ŋ k o t a	boro1279	ksr	1335	WHITE	30	
79	Borong-45_red-1	Borong	45_red	o s o g a	boro1279	ksr	156	RED	34	
80	Borong-46_yellow-1	Borong	46_yellow	g o g o o k o t a	boro1279	ksr	1424	YELLOW	36	
81	Borong-47_good-1	Borong	47_good	a u a a	boro1279	ksr	1035	GOOD	38	
83	Borong-49_new-1	Borong	49_new	gb i l i a	boro1279	ksr	1231	NEW	48	
84	Borong-4_who-1	Borong	4_who	m o ŋ	boro1279	ksr	1235	WHO	74	
85	Borong-50_itisdry-1	Borong	50_itisdry	t o b o r i	boro1279	ksr	1398	DRY	54	
87	Borong-52_itsname-1	Borong	52_itsname	dz a k o t a	boro1279	ksr	1405	NAME	62	
88	Borong-53_not-1	Borong	53_not	m e n d e	boro1279	ksr	1240	NOT	64	
89	Borong-54_itburns-1	Borong	54_itburns	dz e	boro1279	ksr	1428	BURNING	66	
90	Borong-55_road-1	Borong	55_road	k a n a k	boro1279	ksr	667	ROAD	70	
91	Borong-56_water-1	Borong	56_water	a p u k	boro1279	ksr	948	WATER	72	
92	Borong-57_smoke-1	Borong	57_smoke	k a a s o k	boro1279	ksr	778	SMOKE (EXHAUST)	82	
95	Borong-5_what-1	Borong	5_what	n a m u ŋ a k	boro1279	ksr	1236	WHAT	110	
96	Borong-60_sand-1	Borong	60_sand	s a k a s i ŋ	boro1279	ksr	671	SAND	92	
97	Borong-61_stone-1	Borong	61_stone	dz a m o k	boro1279	ksr	857	STONE	98	
98	Borong-62_mountain-1	Borong	62_mountain	b a a ŋ a	boro1279	ksr	639	MOUNTAIN	100	
99	Borong-63_ashes-1	Borong	63_ashes	t o o k	boro1279	ksr	646	ASH	102	
100	Borong-64_earth-1	Borong	64_earth	n a m o k	boro1279	ksr	1228	EARTH (SOIL)	106	
101	Borong-65_itsleaf-1	Borong	65_itsleaf	s e ŋ	boro1279	ksr	628	LEAF	108	
102	Borong-66_tree-1	Borong	66_tree	i k	boro1279	ksr	906	TREE	118	
103	Borong-67_itsroot-1	Borong	67_itsroot	t i i t a	boro1279	ksr	670	ROOT	120	
104	Borong-68_itsseed-1	Borong	68_itsseed	k o t a	boro1279	ksr	714	SEED	124	
105	Borong-69_itsear-1	Borong	69_itsear	g e dz a	boro1279	ksr	1247	EAR	126	
106	Borong-6_that-1	Borong	6_that	l o	boro1279	ksr	78	THAT	22	
107	Borong-70_louse-1	Borong	70_louse	i m o ŋ	boro1279	ksr	1392	LOUSE	128	
108	Borong-71_dog-1	Borong	71_dog	k a s u k	boro1279	ksr	2009	DOG	134	
109	Borong-72_bird-1	Borong	72_bird	k o o ŋ	boro1279	ksr	937	BIRD	69	
110	Borong-73_woman-1	Borong	73_woman	e m b a k	boro1279	ksr	962	WOMAN	91	
112	Borong-75_itsblood-1	Borong	75_itsblood	s a y a	boro1279	ksr	946	BLOOD	127	
113	Borong-76_hishand-1	Borong	76_hishand	b o r o k	boro1279	ksr	1277	HAND	39	
114	Borong-77_itstongue-1	Borong	77_itstongue	n e s e l a ŋ	boro1279	ksr	1205	TONGUE	57	
115	Borong-78_itstooth-1	Borong	78_itstooth	dz o t	boro1279	ksr	1380	TOOTH	51	
116	Borong-79_itsfoot-1	Borong	79_itsfoot	k a n i	boro1279	ksr	1301	FOOT	81	
117	Borong-7_this-1	Borong	7_this	i	boro1279	ksr	1214	THIS	40	
118	Borong-80_itstail-1	Borong	80_itstail	dz i	boro1279	ksr	1220	TAIL	105	
120	Borong-82_itseye-1	Borong	82_itseye	dz a a	boro1279	ksr	1248	EYE	15	
122	Borong-84_itshead-1	Borong	84_itshead	o s o g a	boro1279	ksr	1256	HEAD	71	
123	Borong-85_itsbone-1	Borong	85_itsbone	s i i t a	boro1279	ksr	1394	BONE	89	
124	Borong-86_he-1	Borong	86_he	i	boro1279	ksr	1211	HE	99	
125	Borong-87_ye-1	Borong	87_ye	o ŋ o	boro1279	ksr	1213	YOU	113	
126	Borong-88_they-1	Borong	88_they	i o ŋ o ŋ o ŋ	boro1279	ksr	817	THEY	125	
127	Borong-89_where-1	Borong	89_where	d a a ŋ e ŋ	boro1279	ksr	1237	WHERE	1	
128	Borong-8_one-1	Borong	8_one	m o t o o ŋ g o k	boro1279	ksr	1493	ONE	76	
129	Borong-90_how-1	Borong	90_how	n o m a i ŋ	boro1279	ksr	1239	HOW	61	
130	Borong-91_and-1	Borong	91_and	a n o	boro1279	ksr	1577	AND	77	
131	Borong-92_there-1	Borong	92_there	e n d u	boro1279	ksr	1937	THERE	93	
132	Borong-93_rightside-1	Borong	93_rightside	o r o w a k	boro1279	ksr	1019	RIGHT	121	
133	Borong-94_leftside-1	Borong	94_leftside	k a n i k	boro1279	ksr	244	LEFT	131	
134	Borong-95_heholds-1	Borong	95_heholds	m e	boro1279	ksr	1448	HOLD	23	
135	Borong-96_hefalls-1	Borong	96_hefalls	k a m a a	boro1279	ksr	1280	FALL	45	
136	Borong-97_heturns-1	Borong	97_heturns	m e l e e n	boro1279	ksr	1444	TURN AROUND	49	
137	Borong-98_hethrows-1	Borong	98_hethrows	m e s a o	boro1279	ksr	1456	THROW	5	
138	Borong-99_hepulls-1	Borong	99_hepulls	o r o	boro1279	ksr	1455	PULL	137	
139	Borong-9_two-1	Borong	9_two	w o i k	boro1279	ksr	1498	TWO	112	
140	Burum-100_hepushes-1	Burum	100_hepushes	kp e t a l i a n	buru1306	bmu	1452	PUSH	855	
141	Burum-101_hewashes-1	Burum	101_hewashes	s o ŋ g a ŋ	buru1306	bmu	1453	WASH	135	
142	Burum-102_hedigs-1	Burum	102_hedigs	e ts o	buru1306	bmu	1418	DIG	815	
143	Burum-103_hecuts-1	Burum	103_hecuts	ɔ r ɔ ŋ g ɔ	buru1306	bmu	1432	CUT	818	
144	Burum-104_some-1	Burum	104_some	t o s a t	buru1306	bmu	1241	SOME	63	
145	Burum-105_short-1	Burum	105_short	t ɔ r ɔ p	buru1306	bmu	1645	SHORT	385	
146	Burum-106_wind-1	Burum	106_wind	l u h u t	buru1306	bmu	960	WIND	467	
147	Burum-107_sky-1	Burum	107_sky	s u e p	buru1306	bmu	1732	SKY	857	
148	Burum-108_dust-1	Burum	108_dust	n e s a k	buru1306	bmu	2	DUST	334	
149	Burum-109_lake-1	Burum	109_lake	a ŋ g ɔ	buru1306	bmu	624	LAKE	11	
150	Burum-10_hesays-1	Burum	10_hesays	dz i	buru1306	bmu	1458	SAY	6	
151	Burum-110_itsflower-1	Burum	110_itsflower	dz u r a	buru1306	bmu	239	FLOWER	3	
153	Burum-112_stick-1	Burum	112_stick	k a m b i m	buru1306	bmu	1295	STICK	373	
154	Burum-113_worm-1	Burum	113_worm	m a ŋ g i k	buru1306	bmu	1219	WORM	847	
155	Burum-114_snake-1	Burum	114_snake	m o k o l e ŋ	buru1306	bmu	730	SNAKE	109	
156	Burum-115_animal-1	Burum	115_animal	s u m b u p	buru1306	bmu	619	ANIMAL	856	
157	Burum-116_itsback-1	Burum	116_itsback	g ɔ n e s e m	buru1306	bmu	1291	BACK	858	
158	Burum-117_itswing-1	Burum	117_itswing	g i n g i n	buru1306	bmu	1257	WING	821	
160	Burum-119_hevomits-1	Burum	119_hevomits	l o n	buru1306	bmu	1278	VOMIT	33	
162	Burum-120_helaughs-1	Burum	120_helaughs	g i s i h i	buru1306	bmu	1355	LAUGH	833	
163	Burum-121_hesucks-1	Burum	121_hesucks	b o b o k	buru1306	bmu	1421	SUCK	832	
165	Burum-123_hespits-1	Burum	123_hespits	s ɔ w ɔ t	buru1306	bmu	1440	SPIT	851	
166	Burum-124_old-1	Burum	124_old	w a l a k ŋ i	buru1306	bmu	1229	OLD	461	
168	Burum-126_dull-1	Burum	126_dull	m ɔ h ɔ m ŋ i	buru1306	bmu	379	BLUNT	819	
171	Burum-129_hisfather-1	Burum	129_hisfather	i w i	buru1306	bmu	1217	FATHER	368	
173	Burum-130_hismother-1	Burum	130_hismother	n a m	buru1306	bmu	1216	MOTHER	382	
174	Burum-131_shesews-1	Burum	131_shesews	u m e	buru1306	bmu	1457	SEW	21	
175	Burum-132_rope-1	Burum	132_rope	k i s a	buru1306	bmu	1218	ROPE	459	
177	Burum-134_hecounts-1	Burum	134_hecounts	o y e n	buru1306	bmu	1420	COUNT	446	
178	Burum-135_theyplay-1	Burum	135_theyplay	m ɔ n a h ɔ t	buru1306	bmu	1413	PLAY	863	
184	Burum-140_itswells-1	Burum	140_itswells	kp a r i	buru1306	bmu	1573	SWELL	817	
188	Burum-17_hecomes-1	Burum	17_hecomes	k a	buru1306	bmu	1446	COME	421	
189	Burum-18_hesits-1	Burum	18_hesits	t a	buru1306	bmu	1416	SIT	130	
190	Burum-19_hegivesme-1	Burum	19_hegivesme	n i ŋ g i	buru1306	bmu	1447	GIVE	324	
191	Burum-1_i-1	Burum	1_i	n i	buru1306	bmu	1209	I	0	
192	Burum-20_hestands-1	Burum	20_hestands	k i n	buru1306	bmu	1442	STAND	330	
193	Burum-21_all-1	Burum	21_all	kp a kp a k	buru1306	bmu	98	ALL	825	
194	Burum-22_many-1	Burum	22_many	g ɔ t p ɔ k	buru1306	bmu	1198	MANY	829	
195	Burum-23_night-1	Burum	23_night	s u ŋ g e m	buru1306	bmu	1233	NIGHT	831	
196	Burum-24_long-1	Burum	24_long	k ɔ r i p ŋ i	buru1306	bmu	1203	LONG	44	
197	Burum-25_big-1	Burum	25_big	k e t a ŋ i	buru1306	bmu	1202	BIG	838	
198	Burum-26_small-1	Burum	26_small	m o r o ŋ i	buru1306	bmu	1246	SMALL	843	
199	Burum-27_star-1	Burum	27_star	s e ŋ g e l e u	buru1306	bmu	1430	STAR	68	
200	Burum-28_sun-1	Burum	28_sun	w e l g ɔ n	buru1306	bmu	1343	SUN	848	
201	Burum-29_cloud-1	Burum	29_cloud	k o u s u	buru1306	bmu	1489	CLOUD	84	
202	Burum-2_thou-1	Burum	2_thou	g i	buru1306	bmu	1215	THOU	2	
204	Burum-31_itsbelly-1	Burum	31_itsbelly	g ɔ l ɔ m	buru1306	bmu	1251	BELLY	861	
205	Burum-32_itsnose-1	Burum	32_itsnose	s ɔ h ɔ r ɔ	buru1306	bmu	1221	NOSE	416	
206	Burum-33_itsheart-1	Burum	33_itsheart	w e l + b ɔ t	buru1306	bmu	1223	HEART	824	
207	Burum-34_itsfat-1	Burum	34_itsfat	k e l ɔ k	buru1306	bmu	323	FAT (ORGANIC SUBSTANCE)	59	
208	Burum-35_itsneck-1	Burum	35_itsneck	dz ɔ l	buru1306	bmu	1333	NECK	849	
209	Burum-36_itshair-1	Burum	36_itshair	dz u p	buru1306	bmu	1040	HAIR	132	
210	Burum-37_hedies-1	Burum	37_hedies	k ɔ m u	buru1306	bmu	1494	DIE	136	
211	Burum-38_heseesme-1	Burum	38_heseesme	n e k	buru1306	bmu	1409	SEE	428	
212	Burum-39_hesleeps-1	Burum	39_hesleeps	a h ɔ	buru1306	bmu	1585	SLEEP	820	
213	Burum-3_we-1	Burum	3_we	n i n i	buru1306	bmu	1212	WE	160	
214	Burum-40_heeats-1	Burum	40_heeats	n e	buru1306	bmu	1336	EAT	12	
215	Burum-41_hebitesit-1	Burum	41_hebitesit	y ɔ h ɔ	buru1306	bmu	1403	BITE	332	
216	Burum-42_black-1	Burum	42_black	t ɔ w u ŋ i	buru1306	bmu	163	BLACK	823	
217	Burum-43_green-1	Burum	43_green	g ɔ r ɔ k ŋ i	buru1306	bmu	1425	GREEN	827	
218	Burum-44_white-1	Burum	44_white	t u a t ŋ i	buru1306	bmu	1335	WHITE	828	
219	Burum-45_red-1	Burum	45_red	p i s i k ŋ i	buru1306	bmu	156	RED	442	
220	Burum-46_yellow-1	Burum	46_yellow	g o h o t ŋ i	buru1306	bmu	1424	YELLOW	36	
221	Burum-47_good-1	Burum	47_good	ɔ l i p ŋ i	buru1306	bmu	1035	GOOD	354	
223	Burum-49_new-1	Burum	49_new	d ɔ l ɔ k ŋ i	buru1306	bmu	1231	NEW	359	
224	Burum-4_who-1	Burum	4_who	k u n	buru1306	bmu	1235	WHO	852	
225	Burum-50_itisdry-1	Burum	50_itisdry	ɔ r ɔ ŋ g ɔ	buru1306	bmu	1398	DRY	361	
227	Burum-52_itsname-1	Burum	52_itsname	kp e t	buru1306	bmu	1405	NAME	841	
228	Burum-53_not-1	Burum	53_not	kp a h ɔ p	buru1306	bmu	1240	NOT	844	
229	Burum-54_itburns-1	Burum	54_itburns	dz e	buru1306	bmu	1428	BURNING	66	
230	Burum-55_road-1	Burum	55_road	k ɔ n a	buru1306	bmu	667	ROAD	70	
231	Burum-56_water-1	Burum	56_water	o u	buru1306	bmu	948	WATER	508	
232	Burum-57_smoke-1	Burum	57_smoke	k a s a k	buru1306	bmu	778	SMOKE (EXHAUST)	82	
235	Burum-5_what-1	Burum	5_what	w a n i a	buru1306	bmu	1236	WHAT	426	
236	Burum-60_sand-1	Burum	60_sand	s a k	buru1306	bmu	671	SAND	92	
237	Burum-61_stone-1	Burum	61_stone	k ɔ t	buru1306	bmu	857	STONE	403	
238	Burum-62_mountain-1	Burum	62_mountain	k u n d u ŋ i	buru1306	bmu	639	MOUNTAIN	864	
239	Burum-63_ashes-1	Burum	63_ashes	k a u	buru1306	bmu	646	ASH	411	
240	Burum-64_earth-1	Burum	64_earth	g ɔ l m e	buru1306	bmu	1228	EARTH (SOIL)	853	
241	Burum-65_itsleaf-1	Burum	65_itsleaf	s i n	buru1306	bmu	628	LEAF	108	
242	Burum-66_tree-1	Burum	66_tree	i p	buru1306	bmu	906	TREE	118	
243	Burum-67_itsroot-1	Burum	67_itsroot	dz a l ɔ	buru1306	bmu	670	ROOT	865	
244	Burum-68_itsseed-1	Burum	68_itsseed	k ɔ t	buru1306	bmu	714	SEED	124	
245	Burum-69_itsear-1	Burum	69_itsear	k e ts a p	buru1306	bmu	1247	EAR	126	
246	Burum-6_that-1	Burum	6_that	m e	buru1306	bmu	78	THAT	547	
247	Burum-70_louse-1	Burum	70_louse	i m i n	buru1306	bmu	1392	LOUSE	128	
248	Burum-71_dog-1	Burum	71_dog	k i a m	buru1306	bmu	2009	DOG	826	
249	Burum-72_bird-1	Burum	72_bird	n e i	buru1306	bmu	937	BIRD	237	
250	Burum-73_woman-1	Burum	73_woman	a m b i	buru1306	bmu	962	WOMAN	91	
252	Burum-75_itsblood-1	Burum	75_itsblood	s e p	buru1306	bmu	946	BLOOD	127	
253	Burum-76_hishand-1	Burum	76_hishand	b ɔ r ɔ	buru1306	bmu	1277	HAND	164	
254	Burum-77_itstongue-1	Burum	77_itstongue	n e s e l a m	buru1306	bmu	1205	TONGUE	57	
255	Burum-78_itstooth-1	Burum	78_itstooth	dz i t	buru1306	bmu	1380	TOOTH	51	
256	Burum-79_itsfoot-1	Burum	79_itsfoot	k a n a	buru1306	bmu	1301	FOOT	81	
257	Burum-7_this-1	Burum	7_this	k e	buru1306	bmu	1214	THIS	846	
258	Burum-80_itstail-1	Burum	80_itstail	d a i	buru1306	bmu	1220	TAIL	105	
260	Burum-82_itseye-1	Burum	82_itseye	dz e	buru1306	bmu	1248	EYE	15	
262	Burum-84_itshead-1	Burum	84_itshead	n o r u k	buru1306	bmu	1256	HEAD	845	
263	Burum-85_itsbone-1	Burum	85_itsbone	s i h i t	buru1306	bmu	1394	BONE	89	
264	Burum-86_he-1	Burum	86_he	i	buru1306	bmu	1211	HE	99	
265	Burum-87_ye-1	Burum	87_ye	i n i	buru1306	bmu	1213	YOU	238	
266	Burum-88_they-1	Burum	88_they	y e ŋ ɔ n	buru1306	bmu	817	THEY	822	
267	Burum-89_where-1	Burum	89_where	d e n e k e	buru1306	bmu	1237	WHERE	555	
268	Burum-8_one-1	Burum	8_one	m o h o t	buru1306	bmu	1493	ONE	860	
269	Burum-90_how-1	Burum	90_how	d e n e p	buru1306	bmu	1239	HOW	834	
270	Burum-91_and-1	Burum	91_and	m i	buru1306	bmu	1577	AND	191	
271	Burum-92_there-1	Burum	92_there	e n d u	buru1306	bmu	1937	THERE	93	
272	Burum-93_rightside-1	Burum	93_rightside	ɔ l	buru1306	bmu	1019	RIGHT	854	
273	Burum-94_leftside-1	Burum	94_leftside	kp a n i	buru1306	bmu	244	LEFT	131	
274	Burum-95_heholds-1	Burum	95_heholds	m a	buru1306	bmu	1448	HOLD	23	
275	Burum-96_hefalls-1	Burum	96_hefalls	h e	buru1306	bmu	1280	FALL	837	
276	Burum-97_heturns-1	Burum	97_heturns	m e l e ŋ	buru1306	bmu	1444	TURN AROUND	49	
277	Burum-98_hethrows-1	Burum	98_hethrows	g i l i a n	buru1306	bmu	1456	THROW	850	
278	Burum-99_hepulls-1	Burum	99_hepulls	a r ɔ	buru1306	bmu	1455	PULL	137	
279	Burum-9_two-1	Burum	9_two	y a h a t	buru1306	bmu	1498	TWO	424	
280	Dedua-100_hepushes-1	Dedua	100_hepushes	t u ŋ g e	dedu1240	ded	1452	PUSH	212	
281	Dedua-101_hewashes-1	Dedua	101_hewashes	dz u a k	dedu1240	ded	1453	WASH	235	
282	Dedua-102_hedigs-1	Dedua	102_hedigs	u s u	dedu1240	ded	1418	DIG	149	
283	Dedua-103_hecuts-1	Dedua	103_hecuts	h e r e g e	dedu1240	ded	1432	CUT	166	
284	Dedua-104_some-1	Dedua	104_some	g o	dedu1240	ded	1241	SOME	193	
285	Dedua-105_short-1	Dedua	105_short	w e g e n	dedu1240	ded	1645	SHORT	200	
286	Dedua-106_wind-1	Dedua	106_wind	f i r a ŋ	dedu1240	ded	960	WIND	202	
287	Dedua-107_sky-1	Dedua	107_sky	k u r u m e ŋ	dedu1240	ded	1732	SKY	216	
288	Dedua-108_dust-1	Dedua	108_dust	w o n d o k	dedu1240	ded	2	DUST	230	
289	Dedua-109_lake-1	Dedua	109_lake	dz o k o ŋ	dedu1240	ded	624	LAKE	11	
290	Dedua-10_hesays-1	Dedua	10_hesays	d e	dedu1240	ded	1458	SAY	6	
291	Dedua-110_itsflower-1	Dedua	110_itsflower	o r i	dedu1240	ded	239	FLOWER	3	
293	Dedua-112_stick-1	Dedua	112_stick	gb a r u	dedu1240	ded	1295	STICK	198	
294	Dedua-113_worm-1	Dedua	113_worm	gb o s u	dedu1240	ded	1219	WORM	188	
295	Dedua-114_snake-1	Dedua	114_snake	b ɔ i dz o k	dedu1240	ded	730	SNAKE	228	
296	Dedua-115_animal-1	Dedua	115_animal	y a ŋ	dedu1240	ded	619	ANIMAL	208	
297	Dedua-116_itsback-1	Dedua	116_itsback	n a d e	dedu1240	ded	1291	BACK	222	
298	Dedua-117_itswing-1	Dedua	117_itswing	kp e g a ŋ	dedu1240	ded	1257	WING	7	
300	Dedua-119_hevomits-1	Dedua	119_hevomits	u r u n	dedu1240	ded	1278	VOMIT	163	
302	Dedua-120_helaughs-1	Dedua	120_helaughs	dz o m o r e	dedu1240	ded	1355	LAUGH	53	
303	Dedua-121_hesucks-1	Dedua	121_hesucks	a b e r e	dedu1240	ded	1421	SUCK	181	
305	Dedua-123_hespits-1	Dedua	123_hespits	s o f o k	dedu1240	ded	1440	SPIT	140	
306	Dedua-124_old-1	Dedua	124_old	e s e a	dedu1240	ded	1229	OLD	210	
308	Dedua-126_dull-1	Dedua	126_dull	e n a r a kp a k	dedu1240	ded	379	BLUNT	234	
311	Dedua-129_hisfather-1	Dedua	129_hisfather	m a m	dedu1240	ded	1217	FATHER	224	
313	Dedua-130_hismother-1	Dedua	130_hismother	n e ŋ g a k	dedu1240	ded	1216	MOTHER	186	
314	Dedua-131_shesews-1	Dedua	131_shesews	kp e b i	dedu1240	ded	1457	SEW	157	
315	Dedua-132_rope-1	Dedua	132_rope	w i t i k	dedu1240	ded	1218	ROPE	142	
317	Dedua-134_hecounts-1	Dedua	134_hecounts	ɔ s o	dedu1240	ded	1420	COUNT	220	
318	Dedua-135_theyplay-1	Dedua	135_theyplay	a r i a k	dedu1240	ded	1413	PLAY	236	
324	Dedua-140_itswells-1	Dedua	140_itswells	s i w i ŋ e	dedu1240	ded	1573	SWELL	172	
328	Dedua-17_hecomes-1	Dedua	17_hecomes	e r e	dedu1240	ded	1446	COME	221	
329	Dedua-18_hesits-1	Dedua	18_hesits	t a k	dedu1240	ded	1416	SIT	130	
330	Dedua-19_hegivesme-1	Dedua	19_hegivesme	n e n	dedu1240	ded	1447	GIVE	8	
331	Dedua-1_i-1	Dedua	1_i	n i	dedu1240	ded	1209	I	0	
332	Dedua-20_hestands-1	Dedua	20_hestands	n a n	dedu1240	ded	1442	STAND	14	
333	Dedua-21_all-1	Dedua	21_all	s a s a w a	dedu1240	ded	98	ALL	146	
334	Dedua-22_many-1	Dedua	22_many	h o m a k	dedu1240	ded	1198	MANY	152	
335	Dedua-23_night-1	Dedua	23_night	t o f o n a k	dedu1240	ded	1233	NIGHT	155	
336	Dedua-24_long-1	Dedua	24_long	h e r e a	dedu1240	ded	1203	LONG	44	
337	Dedua-25_big-1	Dedua	25_big	k u n e ŋ	dedu1240	ded	1202	BIG	169	
338	Dedua-26_small-1	Dedua	26_small	k a p i a	dedu1240	ded	1246	SMALL	177	
339	Dedua-27_star-1	Dedua	27_star	b ɔ p i ŋ	dedu1240	ded	1430	STAR	180	
340	Dedua-28_sun-1	Dedua	28_sun	w o n a k	dedu1240	ded	1343	SUN	187	
341	Dedua-29_cloud-1	Dedua	29_cloud	k u r u m e ŋ	dedu1240	ded	1489	CLOUD	195	
