	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
171	Amami-75_water-1	Amami	75_water	m ɨ z ɨ	naze1238	nan	948	WATER	170	
173	Amami-77_stone-1	Amami	77_stone	ʔ i s i	naze1238	nan	857	STONE	173	
174	Amami-78_sand-1	Amami	78_sand	s ɨ n a	naze1238	nan	671	SAND	175	
175	Amami-79_earth-1	Amami	79_earth	m i tɕ a	naze1238	nan	1228	EARTH (SOIL)	178	
176	Amami-7_what-1	Amami	7_what	n uː	naze1238	nan	1236	WHAT	21	
177	Amami-80_cloud-1	Amami	80_cloud	k u m o	naze1238	nan	1489	CLOUD	180	
178	Amami-81_smoke-1	Amami	81_smoke	x ɨ b u s i	naze1238	nan	778	SMOKE (EXHAUST)	182	
179	Amami-82_fire-1	Amami	82_fire	u a ts ɨ	naze1238	nan	221	FIRE	184	
180	Amami-83_ash-1	Amami	83_ash	h w e	naze1238	nan	646	ASH	185	
181	Amami-84_burn-1	Amami	84_burn	m eː r u r i	naze1238	nan	2102	BURN	186	
182	Amami-85_pathroad-1	Amami	85_pathroad	m i tɕ i	naze1238	nan	667	ROAD	187	
183	Amami-86_mountain-1	Amami	86_mountain	j a m a	naze1238	nan	639	MOUNTAIN	188	
184	Amami-87_red-1	Amami	87_red	h aː s a r i	naze1238	nan	156	RED	190	
185	Amami-88_green-1	Amami	88_green	ʔ oː s a r i	naze1238	nan	1425	GREEN	191	
186	Amami-89_yellow-1	Amami	89_yellow	k iː s a r i	naze1238	nan	1424	YELLOW	193	
187	Amami-8_not-1	Amami	8_not	ʔ a r a ɴ	naze1238	nan	1240	NOT	23	
188	Amami-90_white-1	Amami	90_white	s i r u s a r i	naze1238	nan	1335	WHITE	194	
189	Amami-91_black-1	Amami	91_black	k u r u s a r i	naze1238	nan	163	BLACK	195	
190	Amami-92_night-1	Amami	92_night	j u r u	naze1238	nan	1233	NIGHT	196	
191	Amami-93_hotwarm-1	Amami	93_hotwarm	ʔ a ts ɨ s a r i	naze1238	nan	2272	HOT OR WARM	199	
192	Amami-94_cold-1	Amami	94_cold	h i g u r u s a r i	naze1238	nan	1287	COLD	201	
193	Amami-95_full-1	Amami	95_full	z o ɴ b a i	naze1238	nan	1429	FULL	205	
194	Amami-96_new-1	Amami	96_new	m iː s a r i	naze1238	nan	1231	NEW	210	
195	Amami-97_good-1	Amami	97_good	i tɕː a r i	naze1238	nan	1035	GOOD	212	
196	Amami-98_round-1	Amami	98_round	m a r u s a r i	naze1238	nan	1395	ROUND	216	
197	Amami-99_dry-1	Amami	99_dry	x o r a tɕ a ɴ	naze1238	nan	1398	DRY	217	
198	Amami-9_all-1	Amami	9_all	ʔ a ɴ x aː r i	naze1238	nan	98	ALL	26	
199	Hachijo-100_name-1	Hachijo	100_name	n a m i a	hach1238	nan	1405	NAME	221	
209	Hachijo-10_many-1	Hachijo	10_many	s i kː a r i	hach1238	nan	1198	MANY	30	
220	Hachijo-11_one-1	Hachijo	11_one	t eː ts u	hach1238	nan	1493	ONE	35	
231	Hachijo-12_two-1	Hachijo	12_two	h u t a ts u	hach1238	nan	1498	TWO	36	
242	Hachijo-13_big-1	Hachijo	13_big	b oː kʲ a	hach1238	nan	1202	BIG	37	
253	Hachijo-14_small-1	Hachijo	14_small	n e kː o kʲ a	hach1238	nan	1246	SMALL	42	
264	Hachijo-15_long-1	Hachijo	15_long	n a g a kʲ a	hach1238	nan	1203	LONG	48	
275	Hachijo-16_woman-1	Hachijo	16_woman	o ɴ n a g o	hach1238	nan	962	WOMAN	49	
286	Hachijo-17_man-1	Hachijo	17_man	o n o k o g o	hach1238	nan	1554	MAN	52	
297	Hachijo-18_person-1	Hachijo	18_person	h i t o	hach1238	nan	683	PERSON	56	
308	Hachijo-19_fish-1	Hachijo	19_fish	s a k a n a	hach1238	nan	227	FISH	58	
309	Hachijo-1_i-1	Hachijo	1_i	w a r e	hach1238	nan	1209	I	1	
311	Hachijo-20_bird-1	Hachijo	20_bird	t o r i m e	hach1238	nan	937	BIRD	60	
312	Hachijo-21_dog-1	Hachijo	21_dog	tɕ i ɴ m e	hach1238	nan	2009	DOG	61	
313	Hachijo-22_louse-1	Hachijo	22_louse	ɕ a ɴ m e	hach1238	nan	1392	LOUSE	63	
314	Hachijo-23_tree-1	Hachijo	23_tree	k i	hach1238	nan	906	TREE	64	
315	Hachijo-24_barkoftree-1	Hachijo	24_barkoftree	k u a	hach1238	nan	1204	BARK	65	
316	Hachijo-25_leaf-1	Hachijo	25_leaf	h a	hach1238	nan	628	LEAF	67	
317	Hachijo-26_root-1	Hachijo	26_root	n e	hach1238	nan	670	ROOT	68	
318	Hachijo-27_seed-1	Hachijo	27_seed	t a n e	hach1238	nan	714	SEED	70	
319	Hachijo-28_blood-1	Hachijo	28_blood	tɕ i	hach1238	nan	946	BLOOD	71	
321	Hachijo-2_thou-1	Hachijo	2_thou	o m i	hach1238	nan	1215	THOU	4	
322	Hachijo-30_skin-1	Hachijo	30_skin	k u a b e	hach1238	nan	763	SKIN	75	
323	Hachijo-31_bone-1	Hachijo	31_bone	h o n e	hach1238	nan	1394	BONE	76	
324	Hachijo-32_greasefat-1	Hachijo	32_greasefat	a b u r a n i k u	hach1238	nan	323	FAT (ORGANIC SUBSTANCE)	78	
325	Hachijo-33_egg-1	Hachijo	33_egg	t a m a g o	hach1238	nan	744	EGG	80	
326	Hachijo-34_horn-1	Hachijo	34_horn	ts u n o	hach1238	nan	1393	HORN (ANATOMY)	83	
327	Hachijo-35_tail-1	Hachijo	35_tail	o b a	hach1238	nan	1220	TAIL	84	
328	Hachijo-36_feather-1	Hachijo	36_feather	h a n e	hach1238	nan	1201	FEATHER	87	
329	Hachijo-37_hair-1	Hachijo	37_hair	k iː	hach1238	nan	1040	HAIR	89	
330	Hachijo-37_hair-2	Hachijo	37_hair	k e b u ɕ o	hach1238	nan	1040	HAIR	89	
331	Hachijo-38_head-1	Hachijo	38_head	ts u b u r i	hach1238	nan	1256	HEAD	90	
332	Hachijo-39_ear-1	Hachijo	39_ear	m i m i	hach1238	nan	1247	EAR	95	
333	Hachijo-3_we-1	Hachijo	3_we	w a r e ɴ i s a	hach1238	nan	1212	WE	11	
334	Hachijo-40_eye-1	Hachijo	40_eye	m a n a k o	hach1238	nan	1248	EYE	97	
335	Hachijo-41_nose-1	Hachijo	41_nose	h a n a	hach1238	nan	1221	NOSE	98	
336	Hachijo-42_mouth-1	Hachijo	42_mouth	k u tɕ i	hach1238	nan	674	MOUTH	99	
337	Hachijo-43_tooth-1	Hachijo	43_tooth	n u k a b a	hach1238	nan	1380	TOOTH	100	
338	Hachijo-44_tongue-1	Hachijo	44_tongue	s i t a	hach1238	nan	1205	TONGUE	-102	
339	Hachijo-45_claw-1	Hachijo	45_claw	ts u m e	hach1238	nan	72	CLAW	103	
340	Hachijo-46_foot-1	Hachijo	46_foot	a s i	hach1238	nan	1301	FOOT	104	
341	Hachijo-47_knee-1	Hachijo	47_knee	h i dʑ a k a b u r a	hach1238	nan	1371	KNEE	107	
342	Hachijo-48_hand-1	Hachijo	48_hand	t e	hach1238	nan	1277	HAND	110	
343	Hachijo-49_belly-1	Hachijo	49_belly	h a r a	hach1238	nan	1251	BELLY	111	
344	Hachijo-4_this-1	Hachijo	4_this	k o r e	hach1238	nan	1214	THIS	14	
345	Hachijo-50_neck-1	Hachijo	50_neck	k u b i	hach1238	nan	1333	NECK	114	
346	Hachijo-51_breast-1	Hachijo	51_breast	m u n e	hach1238	nan	1402	BREAST	116	
347	Hachijo-52_heart-1	Hachijo	52_heart	s i ɴ z oː	hach1238	nan	1223	HEART	118	
348	Hachijo-53_liver-1	Hachijo	53_liver	k i m o	hach1238	nan	1224	LIVER	119	
349	Hachijo-54_drink-1	Hachijo	54_drink	n o m u	hach1238	nan	1401	DRINK	120	
350	Hachijo-55_eat-1	Hachijo	55_eat	m i a r u	hach1238	nan	1336	EAT	121	
351	Hachijo-56_bite-1	Hachijo	56_bite	k ui ts u k u	hach1238	nan	1403	BITE	126	
352	Hachijo-57_see-1	Hachijo	57_see	m a b a r u	hach1238	nan	1409	SEE	129	
353	Hachijo-58_hear-1	Hachijo	58_hear	k i k u	hach1238	nan	1408	HEAR	132	
355	Hachijo-5_that-1	Hachijo	5_that	o r e	hach1238	nan	78	THAT	17	
356	Hachijo-60_sleep-1	Hachijo	60_sleep	j o d o r u	hach1238	nan	1585	SLEEP	135	
357	Hachijo-61_die-1	Hachijo	61_die	m a r u b u	hach1238	nan	1494	DIE	137	
358	Hachijo-62_kill-1	Hachijo	62_kill	k o r o s u	hach1238	nan	1417	KILL	139	
359	Hachijo-63_swim-1	Hachijo	63_swim	o j o g u	hach1238	nan	1439	SWIM	140	
360	Hachijo-64_fly-1	Hachijo	64_fly	m a k u	hach1238	nan	1441	FLY (MOVE THROUGH AIR)	141	
361	Hachijo-65_walk-1	Hachijo	65_walk	j a m u	hach1238	nan	1443	WALK	145	
362	Hachijo-66_come-1	Hachijo	66_come	k u r u	hach1238	nan	1446	COME	149	
363	Hachijo-67_lie-1	Hachijo	67_lie	n e t e	hach1238	nan	1411	LIE (REST)	150	
364	Hachijo-68_sit-1	Hachijo	68_sit	i t e	hach1238	nan	1416	SIT	155	
365	Hachijo-69_stand-1	Hachijo	69_stand	t a tː e	hach1238	nan	1442	STAND	156	
366	Hachijo-6_who-1	Hachijo	6_who	d a r e	hach1238	nan	1235	WHO	18	
367	Hachijo-70_give-1	Hachijo	70_give	m u a s e r u	hach1238	nan	1447	GIVE	157	
368	Hachijo-71_say-1	Hachijo	71_say	j u	hach1238	nan	1458	SAY	161	
369	Hachijo-72_sun-1	Hachijo	72_sun	t e ɴ t oː s a m a	hach1238	nan	1343	SUN	163	
370	Hachijo-73_moon-1	Hachijo	73_moon	ts u k i	hach1238	nan	1313	MOON	168	
371	Hachijo-74_star-1	Hachijo	74_star	h o s i	hach1238	nan	1430	STAR	169	
372	Hachijo-75_water-1	Hachijo	75_water	m i z u	hach1238	nan	948	WATER	170	
374	Hachijo-77_stone-1	Hachijo	77_stone	i s i	hach1238	nan	857	STONE	173	
375	Hachijo-78_sand-1	Hachijo	78_sand	dʑ a r i	hach1238	nan	671	SAND	174	
376	Hachijo-79_earth-1	Hachijo	79_earth	tɕ i tɕ i	hach1238	nan	1228	EARTH (SOIL)	179	
377	Hachijo-7_what-1	Hachijo	7_what	a n i	hach1238	nan	1236	WHAT	19	
378	Hachijo-80_cloud-1	Hachijo	80_cloud	k u m o	hach1238	nan	1489	CLOUD	180	
379	Hachijo-81_smoke-1	Hachijo	81_smoke	i b u r i	hach1238	nan	778	SMOKE (EXHAUST)	181	
380	Hachijo-82_fire-1	Hachijo	82_fire	h i	hach1238	nan	221	FIRE	183	
381	Hachijo-83_ash-1	Hachijo	83_ash	h i a	hach1238	nan	646	ASH	185	
382	Hachijo-84_burn-1	Hachijo	84_burn	m i e r u	hach1238	nan	2102	BURN	186	
383	Hachijo-85_pathroad-1	Hachijo	85_pathroad	m i tɕ i	hach1238	nan	667	ROAD	187	
384	Hachijo-86_mountain-1	Hachijo	86_mountain	j a m a	hach1238	nan	639	MOUNTAIN	188	
385	Hachijo-87_red-1	Hachijo	87_red	a k a kʲ a	hach1238	nan	156	RED	190	
386	Hachijo-88_green-1	Hachijo	88_green	a o kʲ a	hach1238	nan	1425	GREEN	192	
387	Hachijo-89_yellow-1	Hachijo	89_yellow	k iː r o kʲ a	hach1238	nan	1424	YELLOW	193	
388	Hachijo-8_not-1	Hachijo	8_not	n a kː j a	hach1238	nan	1240	NOT	22	
389	Hachijo-90_white-1	Hachijo	90_white	s i r o kʲ a	hach1238	nan	1335	WHITE	194	
390	Hachijo-91_black-1	Hachijo	91_black	k u r o kʲ a	hach1238	nan	163	BLACK	195	
391	Hachijo-92_night-1	Hachijo	92_night	j o r u	hach1238	nan	1233	NIGHT	196	
392	Hachijo-93_hotwarm-1	Hachijo	93_hotwarm	h o t oː tː e	hach1238	nan	2272	HOT OR WARM	198	
393	Hachijo-94_cold-1	Hachijo	94_cold	k o g i e t e	hach1238	nan	1287	COLD	202	
394	Hachijo-95_full-1	Hachijo	95_full	i pː i a	hach1238	nan	1429	FULL	204	
395	Hachijo-96_new-1	Hachijo	96_new	a t a r a s i kʲ a	hach1238	nan	1231	NEW	207	
396	Hachijo-97_good-1	Hachijo	97_good	j o kː j a	hach1238	nan	1035	GOOD	215	
397	Hachijo-98_round-1	Hachijo	98_round	m a r u kʲ a	hach1238	nan	1395	ROUND	216	
398	Hachijo-99_dry-1	Hachijo	99_dry	k u a tː e	hach1238	nan	1398	DRY	218	
399	Hachijo-9_all-1	Hachijo	9_all	m i ɴ n a	hach1238	nan	98	ALL	24	
400	Kagoshima-100_name-1	Kagoshima	100_name	n a i	kyus1238	nan	1405	NAME	221	
410	Kagoshima-10_many-1	Kagoshima	10_many	d o sː a i	kyus1238	nan	1198	MANY	28	
421	Kagoshima-11_one-1	Kagoshima	11_one	h i t o i	kyus1238	nan	1493	ONE	35	
432	Kagoshima-12_two-1	Kagoshima	12_two	h u t a i	kyus1238	nan	1498	TWO	36	
443	Kagoshima-13_big-1	Kagoshima	13_big	h u t e	kyus1238	nan	1202	BIG	39	
454	Kagoshima-14_small-1	Kagoshima	14_small	tɕ i ɴ k e	kyus1238	nan	1246	SMALL	43	
465	Kagoshima-15_long-1	Kagoshima	15_long	n a g e	kyus1238	nan	1203	LONG	48	
476	Kagoshima-16_woman-1	Kagoshima	16_woman	o n a g o	kyus1238	nan	962	WOMAN	49	
487	Kagoshima-17_man-1	Kagoshima	17_man	o t o k o	kyus1238	nan	1554	MAN	53	
498	Kagoshima-18_person-1	Kagoshima	18_person	h iː t o	kyus1238	nan	683	PERSON	56	
509	Kagoshima-19_fish-1	Kagoshima	19_fish	iː o	kyus1238	nan	227	FISH	59	
510	Kagoshima-1_i-1	Kagoshima	1_i	o iː	kyus1238	nan	1209	I	3	
512	Kagoshima-20_bird-1	Kagoshima	20_bird	t o iː	kyus1238	nan	937	BIRD	60	
513	Kagoshima-21_dog-1	Kagoshima	21_dog	i ɴ	kyus1238	nan	2009	DOG	62	
514	Kagoshima-22_louse-1	Kagoshima	22_louse	s i t a m e	kyus1238	nan	1392	LOUSE	63	
515	Kagoshima-23_tree-1	Kagoshima	23_tree	k i	kyus1238	nan	906	TREE	64	
516	Kagoshima-24_barkoftree-1	Kagoshima	24_barkoftree	k a w a	kyus1238	nan	1204	BARK	65	
517	Kagoshima-25_leaf-1	Kagoshima	25_leaf	h a i	kyus1238	nan	628	LEAF	67	
518	Kagoshima-26_root-1	Kagoshima	26_root	n e	kyus1238	nan	670	ROOT	68	
519	Kagoshima-27_seed-1	Kagoshima	27_seed	t a n e	kyus1238	nan	714	SEED	70	
520	Kagoshima-28_blood-1	Kagoshima	28_blood	tɕ iː	kyus1238	nan	946	BLOOD	71	
522	Kagoshima-2_thou-1	Kagoshima	2_thou	w a iː	kyus1238	nan	1215	THOU	9	
523	Kagoshima-30_skin-1	Kagoshima	30_skin	k a w a	kyus1238	nan	763	SKIN	75	
524	Kagoshima-31_bone-1	Kagoshima	31_bone	h o n e	kyus1238	nan	1394	BONE	76	
525	Kagoshima-32_greasefat-1	Kagoshima	32_greasefat	a b u r a m i	kyus1238	nan	323	FAT (ORGANIC SUBSTANCE)	78	
526	Kagoshima-33_egg-1	Kagoshima	33_egg	t a m a g o	kyus1238	nan	744	EGG	80	
527	Kagoshima-34_horn-1	Kagoshima	34_horn	ts u n o	kyus1238	nan	1393	HORN (ANATOMY)	83	
528	Kagoshima-35_tail-1	Kagoshima	35_tail	s iː b o	kyus1238	nan	1220	TAIL	86	
529	Kagoshima-36_feather-1	Kagoshima	36_feather	h a i n e	kyus1238	nan	1201	FEATHER	87	
530	Kagoshima-37_hair-1	Kagoshima	37_hair	k e i	kyus1238	nan	1040	HAIR	89	
531	Kagoshima-38_head-1	Kagoshima	38_head	b i ɴ t a	kyus1238	nan	1256	HEAD	92	
532	Kagoshima-39_ear-1	Kagoshima	39_ear	m i ɴ	kyus1238	nan	1247	EAR	95	
533	Kagoshima-3_we-1	Kagoshima	3_we	o i d o ɴ	kyus1238	nan	1212	WE	13	
534	Kagoshima-40_eye-1	Kagoshima	40_eye	m e	kyus1238	nan	1248	EYE	96	
535	Kagoshima-41_nose-1	Kagoshima	41_nose	h a i n a	kyus1238	nan	1221	NOSE	98	
536	Kagoshima-42_mouth-1	Kagoshima	42_mouth	k ui	kyus1238	nan	674	MOUTH	99	
537	Kagoshima-43_tooth-1	Kagoshima	43_tooth	h a	kyus1238	nan	1380	TOOTH	101	
538	Kagoshima-44_tongue-1	Kagoshima	44_tongue	s i t a	kyus1238	nan	1205	TONGUE	-102	
539	Kagoshima-45_claw-1	Kagoshima	45_claw	ts ui m e	kyus1238	nan	72	CLAW	103	
540	Kagoshima-46_foot-1	Kagoshima	46_foot	a ɕ	kyus1238	nan	1301	FOOT	104	
541	Kagoshima-47_knee-1	Kagoshima	47_knee	h iː z a	kyus1238	nan	1371	KNEE	-107	
542	Kagoshima-48_hand-1	Kagoshima	48_hand	t e	kyus1238	nan	1277	HAND	110	
543	Kagoshima-49_belly-1	Kagoshima	49_belly	h a r a	kyus1238	nan	1251	BELLY	111	
544	Kagoshima-4_this-1	Kagoshima	4_this	k o iː	kyus1238	nan	1214	THIS	14	
545	Kagoshima-50_neck-1	Kagoshima	50_neck	k ui	kyus1238	nan	1333	NECK	114	
546	Kagoshima-51_breast-1	Kagoshima	51_breast	m ui n e	kyus1238	nan	1402	BREAST	116	
547	Kagoshima-52_heart-1	Kagoshima	52_heart	s i ɴ i z oː	kyus1238	nan	1223	HEART	118	
548	Kagoshima-53_liver-1	Kagoshima	53_liver	k i m o	kyus1238	nan	1224	LIVER	119	
549	Kagoshima-54_drink-1	Kagoshima	54_drink	n o ɴ	kyus1238	nan	1401	DRINK	120	
550	Kagoshima-55_eat-1	Kagoshima	55_eat	k uː	kyus1238	nan	1336	EAT	123	
551	Kagoshima-56_bite-1	Kagoshima	56_bite	k a ɴ ts u	kyus1238	nan	1403	BITE	128	
552	Kagoshima-57_see-1	Kagoshima	57_see	m i	kyus1238	nan	1409	SEE	130	
553	Kagoshima-58_hear-1	Kagoshima	58_hear	k iː	kyus1238	nan	1408	HEAR	132	
555	Kagoshima-5_that-1	Kagoshima	5_that	a iː	kyus1238	nan	78	THAT	15	
556	Kagoshima-60_sleep-1	Kagoshima	60_sleep	n e i m u tɕː o i	kyus1238	nan	1585	SLEEP	136	
557	Kagoshima-61_die-1	Kagoshima	61_die	s iː ɴ	kyus1238	nan	1494	DIE	138	
558	Kagoshima-62_kill-1	Kagoshima	62_kill	u kː o r o s	kyus1238	nan	1417	KILL	139	
559	Kagoshima-63_swim-1	Kagoshima	63_swim	o j o	kyus1238	nan	1439	SWIM	140	
560	Kagoshima-64_fly-1	Kagoshima	64_fly	t o i	kyus1238	nan	1441	FLY (MOVE THROUGH AIR)	142	
561	Kagoshima-65_walk-1	Kagoshima	65_walk	a j u ɴ	kyus1238	nan	1443	WALK	146	
562	Kagoshima-66_come-1	Kagoshima	66_come	k u	kyus1238	nan	1446	COME	149	
563	Kagoshima-67_lie-1	Kagoshima	67_lie	n e i tɕ o	kyus1238	nan	1411	LIE (REST)	150	
564	Kagoshima-68_sit-1	Kagoshima	68_sit	s u w a iː tɕ o	kyus1238	nan	1416	SIT	153	
565	Kagoshima-69_stand-1	Kagoshima	69_stand	t a tɕː o	kyus1238	nan	1442	STAND	156	
566	Kagoshima-6_who-1	Kagoshima	6_who	d a iː	kyus1238	nan	1235	WHO	18	
567	Kagoshima-70_give-1	Kagoshima	70_give	k ui r u	kyus1238	nan	1447	GIVE	160	
568	Kagoshima-71_say-1	Kagoshima	71_say	j u i u	kyus1238	nan	1458	SAY	161	
569	Kagoshima-72_sun-1	Kagoshima	72_sun	o t e ɴ t o s aː	kyus1238	nan	1343	SUN	166	
570	Kagoshima-73_moon-1	Kagoshima	73_moon	o ts u sː aː	kyus1238	nan	1313	MOON	168	
571	Kagoshima-74_star-1	Kagoshima	74_star	h o i ɕ	kyus1238	nan	1430	STAR	169	
572	Kagoshima-75_water-1	Kagoshima	75_water	m iː	kyus1238	nan	948	WATER	170	
574	Kagoshima-77_stone-1	Kagoshima	77_stone	iː ɕ	kyus1238	nan	857	STONE	173	
575	Kagoshima-78_sand-1	Kagoshima	78_sand	z ui n a	kyus1238	nan	671	SAND	175	
576	Kagoshima-79_earth-1	Kagoshima	79_earth	d o r o	kyus1238	nan	1228	EARTH (SOIL)	177	
577	Kagoshima-7_what-1	Kagoshima	7_what	n a iː	kyus1238	nan	1236	WHAT	20	
