	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
116	Aek-43_ear-1	Aek	43_ear	j/dʒ e n a + n	haek1239	aek	1247	EAR	ear-1	
117	Aek-44_tohear-1	Aek	44_tohear	t̪ e t̪ e n	haek1239	aek	1408	HEAR	tohear-80	
118	Aek-45_eye-1	Aek	45_eye	ʔ x u p i + n	haek1239	aek	1248	EYE	eye-35	
119	Aek-45_eye-1	Aek	45_eye	ʔ x u p i + n	haek1239	aek	1248	EYE	eye-31	
120	Aek-46_tosee-1	Aek	46_tosee	x a l a k e	haek1239	aek	1409	SEE	tosee-125	
121	Aek-46_tosee-2	Aek	46_tosee	x o ʰm e	haek1239	aek	1409	SEE	tosee-127	
127	Aek-53_personhumanbeing-1	Aek	53_personhumanbeing	x a ⁿb u l i p + e a	haek1239	aek	683	PERSON	personhumanbeing-93	
128	Aek-53_personhumanbeing-1	Aek	53_personhumanbeing	x a ⁿb u l i p + e a	haek1239	aek	683	PERSON	personhumanbeing-95	
140	Aek-5_towalk-1	Aek	5_towalk	ʔ a n	haek1239	aek	1443	WALK	towalk-2	
141	Aek-5_towalk-2	Aek	5_towalk	f a n a	haek1239	aek	1443	WALK	towalk-2	
145	Aek-64_tosay-1	Aek	64_tosay	v i	haek1239	aek	1458	SAY	tosay-13	
146	Aek-64_tosay-1	Aek	64_tosay	v i	haek1239	aek	1458	SAY	tosay-103	
158	Aek-7_tocome-1	Aek	7_tocome	ʔ a m	haek1239	aek	1446	COME	tocome-1	
166	Aek-97_bird-1	Aek	97_bird	x a t̪ e	haek1239	aek	937	BIRD	bird-53	
167	Aek-9_toswim-1	Aek	9_toswim	θ o m	haek1239	aek	1439	SWIM	toswim-97	
174	Aiwoo-105_tail-1	Aiwoo	105_tail	n y/j i g i l e	ayiw1239	nfl	1220	TAIL	tail-35	
177	Aiwoo-108_louse-1	Aiwoo	108_louse	n o u	ayiw1239	nfl	1392	LOUSE	louse-1	
194	Aiwoo-120_stone-1	Aiwoo	120_stone	n y/j iː v ä/æ	ayiw1239	nfl	857	STONE	stone-1	
197	Aiwoo-122_water-1	Aiwoo	122_water	n u w o i	ayiw1239	nfl	948	WATER	water-2	
205	Aiwoo-129_moon-1	Aiwoo	129_moon	n e p e	ayiw1239	nfl	1313	MOON	moon-1	
207	Aiwoo-130_star-1	Aiwoo	130_star	n y/j uː	ayiw1239	nfl	1430	STAR	star-1	
208	Aiwoo-130_star-1	Aiwoo	130_star	n y/j uː	ayiw1239	nfl	1430	STAR	star-50	
230	Aiwoo-143_fire-1	Aiwoo	143_fire	n y/j i e	ayiw1239	nfl	221	FIRE	fire-1	
231	Aiwoo-143_fire-1	Aiwoo	143_fire	n y/j i e	ayiw1239	nfl	221	FIRE	fire-5	
237	Aiwoo-146_ashes-1	Aiwoo	146_ashes	n u b o l e s e	ayiw1239	nfl	646	ASH	ash-31	
239	Aiwoo-148_white-1	Aiwoo	148_white	o pʷ a	ayiw1239	nfl	1335	WHITE	white-45	
240	Aiwoo-149_red-1	Aiwoo	149_red	o p u l o	ayiw1239	nfl	156	RED	red-1	
241	Aiwoo-14_belly-1	Aiwoo	14_belly	n u w o s o	ayiw1239	nfl	1251	BELLY	belly-97	
242	Aiwoo-14_belly-2	Aiwoo	14_belly	n u w o s ä/æ	ayiw1239	nfl	1251	BELLY	belly-97	
243	Aiwoo-150_yellow-1	Aiwoo	150_yellow	m e b u l â/a	ayiw1239	nfl	1424	YELLOW	yellow-40	
247	Aiwoo-153_big-1	Aiwoo	153_big	e o l o	ayiw1239	nfl	1202	BIG	big-19	
249	Aiwoo-155_long-1	Aiwoo	155_long	e o b u l o u	ayiw1239	nfl	1203	LONG	long-16	
254	Aiwoo-15_bone-1	Aiwoo	15_bone	n e v e	ayiw1239	nfl	1394	BONE	bone-24	
255	Aiwoo-15_bone-2	Aiwoo	15_bone	n y/j i j/dʒ i	ayiw1239	nfl	1394	BONE	bone-2	
260	Aiwoo-163_new-1	Aiwoo	163_new	m a e a	ayiw1239	nfl	1231	NEW	new-8	
264	Aiwoo-167_night-1	Aiwoo	167_night	b u	ayiw1239	nfl	1233	NIGHT	night-13	
265	Aiwoo-167_night-1	Aiwoo	167_night	b u	ayiw1239	nfl	1233	NIGHT	night-1	
292	Aiwoo-182_i-1	Aiwoo	182_i	i u	ayiw1239	nfl	1209	I	i-1	
293	Aiwoo-182_i-1	Aiwoo	182_i	i u	ayiw1239	nfl	1209	I	i-21	
308	Aiwoo-188_what-1	Aiwoo	188_what	d oː	ayiw1239	nfl	1236	WHAT	what-31	
310	Aiwoo-18_breast-1	Aiwoo	18_breast	n y/j i o	ayiw1239	nfl	1402	BREAST	breast-32	
326	Aiwoo-198_two-1	Aiwoo	198_two	l i l u	ayiw1239	nfl	1498	TWO	two-1	
330	Aiwoo-1_hand-1	Aiwoo	1_hand	n y/j i m e	ayiw1239	nfl	1277	HAND	hand-1	
331	Aiwoo-1_hand-1	Aiwoo	1_hand	n y/j i m e	ayiw1239	nfl	1277	HAND	hand-66	
332	Aiwoo-1_hand-2	Aiwoo	1_hand	n y/j i m ä/æ	ayiw1239	nfl	1277	HAND	hand-1	
333	Aiwoo-1_hand-2	Aiwoo	1_hand	n y/j i m ä/æ	ayiw1239	nfl	1277	HAND	hand-66	
344	Aiwoo-20_toknowbeknowledgeable-1	Aiwoo	20_toknowbeknowledgeable	k ää/æː	ayiw1239	nfl	1410	KNOW (SOMETHING)	toknowbeknowledgeable-18	
350	Aiwoo-23_blood-1	Aiwoo	23_blood	d e l â/a	ayiw1239	nfl	946	BLOOD	blood-1	
351	Aiwoo-24_head-1	Aiwoo	24_head	n u w o t a u	ayiw1239	nfl	1256	HEAD	head-9	
352	Aiwoo-24_head-2	Aiwoo	24_head	n u w o t aː	ayiw1239	nfl	1256	HEAD	head-9	
353	Aiwoo-25_neck-1	Aiwoo	25_neck	n u l o	ayiw1239	nfl	1333	NECK	neck-18	
354	Aiwoo-25_neck-2	Aiwoo	25_neck	n u l ä/æ	ayiw1239	nfl	1333	NECK	neck-18	
355	Aiwoo-26_hair-1	Aiwoo	26_hair	n y/j i l uː	ayiw1239	nfl	1040	HAIR	hair-31	
357	Aiwoo-27_nose-2	Aiwoo	27_nose	n o t o	ayiw1239	nfl	1221	NOSE	nose-37	
363	Aiwoo-31_tooth-1	Aiwoo	31_tooth	n u w o t e d e	ayiw1239	nfl	1380	TOOTH	tooth-60	
364	Aiwoo-31_tooth-2	Aiwoo	31_tooth	n u w o t e d u	ayiw1239	nfl	1380	TOOTH	tooth-60	
373	Aiwoo-37_toeat-1	Aiwoo	37_toeat	v ä/æ n g ä/æ	ayiw1239	nfl	1336	EAT	toeat-1	
374	Aiwoo-37_toeat-1	Aiwoo	37_toeat	v ä/æ n g ä/æ	ayiw1239	nfl	1336	EAT	toeat-53	
375	Aiwoo-37_toeat-2	Aiwoo	37_toeat	n g ä/æ	ayiw1239	nfl	1336	EAT	toeat-1	
376	Aiwoo-37_toeat-2	Aiwoo	37_toeat	n g ä/æ	ayiw1239	nfl	1336	EAT	toeat-12	
382	Aiwoo-40_todrink-1	Aiwoo	40_todrink	n u	ayiw1239	nfl	1401	DRINK	todrink-1	
383	Aiwoo-41_tobite-1	Aiwoo	41_tobite	m â/a â/a	ayiw1239	nfl	1403	BITE	tobite-35	
389	Aiwoo-44_tohear-1	Aiwoo	44_tohear	n g o	ayiw1239	nfl	1408	HEAR	tohear-1	
390	Aiwoo-44_tohear-2	Aiwoo	44_tohear	v i n g o	ayiw1239	nfl	1408	HEAR	tohear-1	
391	Aiwoo-45_eye-1	Aiwoo	45_eye	n y/j i b ä/æ	ayiw1239	nfl	1248	EYE	eye-28	
392	Aiwoo-45_eye-2	Aiwoo	45_eye	n y/j i b e	ayiw1239	nfl	1248	EYE	eye-28	
393	Aiwoo-46_tosee-1	Aiwoo	46_tosee	e a m o l i	ayiw1239	nfl	1409	SEE	tosee-31	
396	Aiwoo-48_tosleep-1	Aiwoo	48_tosleep	m e i	ayiw1239	nfl	1585	SLEEP	tosleep-37	
401	Aiwoo-51_tosit-1	Aiwoo	51_tosit	t o k o l i	ayiw1239	nfl	1416	SIT	tosit-15	
403	Aiwoo-52_tostand-2	Aiwoo	52_tostand	s o	ayiw1239	nfl	1442	STAND	tostand-2	
419	Aiwoo-5_towalk-1	Aiwoo	5_towalk	w ä/æ	ayiw1239	nfl	1443	WALK	towalk-71	
427	Aiwoo-63_name-1	Aiwoo	63_name	n ää/æː n g u	ayiw1239	nfl	1405	NAME	name-53	
428	Aiwoo-63_name-2	Aiwoo	63_name	n ää/æː n g ä/æ	ayiw1239	nfl	1405	NAME	name-53	
429	Aiwoo-64_tosay-1	Aiwoo	64_tosay	k â/a	ayiw1239	nfl	1458	SAY	tosay-10	
463	Aiwoo-7_tocome-1	Aiwoo	7_tocome	p u m ä/æ	ayiw1239	nfl	1446	COME	tocome-1	
502	Aiwoo-96_dog-1	Aiwoo	96_dog	k u l i	ayiw1239	nfl	2009	DOG	dog-7	
506	Aiwoo-9_toswim-1	Aiwoo	9_toswim	w o k â/a u	ayiw1239	nfl	1439	SWIM	toswim-25	
509	AkeiPenantsiro-101_tofly-1	AkeiPenantsiro	101_tofly	s a l e	akei1237	tsr	1441	FLY (MOVE THROUGH AIR)	tofly-31	
512	AkeiPenantsiro-104_fatgrease-1	AkeiPenantsiro	104_fatgrease	r u i	akei1237	tsr	323	FAT (ORGANIC SUBSTANCE)	fatgrease-104	
513	AkeiPenantsiro-105_tail-1	AkeiPenantsiro	105_tail	β i k i	akei1237	tsr	1220	TAIL	tail-76	
515	AkeiPenantsiro-108_louse-1	AkeiPenantsiro	108_louse	ʔ u t u	akei1237	tsr	1392	LOUSE	louse-1	
518	AkeiPenantsiro-111_fish-1	AkeiPenantsiro	111_fish	m a ts i	akei1237	tsr	227	FISH	fish-53	
521	AkeiPenantsiro-114_leaf-1	AkeiPenantsiro	114_leaf	r a u + n a	akei1237	tsr	628	LEAF	leaf-1	
522	AkeiPenantsiro-115_root-1	AkeiPenantsiro	115_root	o r o i + ʔ a u	akei1237	tsr	670	ROOT	root-2	
523	AkeiPenantsiro-115_root-1	AkeiPenantsiro	115_root	o r o i + ʔ a u	akei1237	tsr	670	ROOT	root-41	
528	AkeiPenantsiro-119_earthsoil-1	AkeiPenantsiro	119_earthsoil	o n e	akei1237	tsr	1228	EARTH (SOIL)	earthsoil-35	
530	AkeiPenantsiro-120_stone-1	AkeiPenantsiro	120_stone	s u l e	akei1237	tsr	857	STONE	stone-19	
531	AkeiPenantsiro-121_sand-1	AkeiPenantsiro	121_sand	β u s i β u s i	akei1237	tsr	671	SAND	sand-77	
532	AkeiPenantsiro-122_water-1	AkeiPenantsiro	122_water	w a i	akei1237	tsr	948	WATER	water-2	
538	AkeiPenantsiro-129_moon-1	AkeiPenantsiro	129_moon	β u l a	akei1237	tsr	1313	MOON	moon-1	
539	AkeiPenantsiro-12_skin-1	AkeiPenantsiro	12_skin	u r i u r i	akei1237	tsr	763	SKIN	skin-1	
540	AkeiPenantsiro-12_skin-1	AkeiPenantsiro	12_skin	u r i u r i	akei1237	tsr	763	SKIN	skin-80	
541	AkeiPenantsiro-130_star-1	AkeiPenantsiro	130_star	m a ts o i	akei1237	tsr	1430	STAR	star-13	
542	AkeiPenantsiro-131_cloud-1	AkeiPenantsiro	131_cloud	k o k o	akei1237	tsr	1489	CLOUD	cloud-90	
551	AkeiPenantsiro-139_cold-1	AkeiPenantsiro	139_cold	m a r i r i	akei1237	tsr	1287	COLD	cold-1	
553	AkeiPenantsiro-140_dry-1	AkeiPenantsiro	140_dry	k e r e	akei1237	tsr	1398	DRY	dry-29	
556	AkeiPenantsiro-143_fire-1	AkeiPenantsiro	143_fire	a p u	akei1237	tsr	221	FIRE	fire-19	
557	AkeiPenantsiro-144_toburn-1	AkeiPenantsiro	144_toburn	s u l i a	akei1237	tsr	2102	BURN	toburn-4	
558	AkeiPenantsiro-145_smoke-1	AkeiPenantsiro	145_smoke	a s u + n a	akei1237	tsr	778	SMOKE (EXHAUST)	smoke-2	
559	AkeiPenantsiro-146_ashes-1	AkeiPenantsiro	146_ashes	p a t i + a p u	akei1237	tsr	646	ASH	ash-1	
560	AkeiPenantsiro-146_ashes-1	AkeiPenantsiro	146_ashes	p a t i + a p u	akei1237	tsr	646	ASH	ash-52	
561	AkeiPenantsiro-147_black-1	AkeiPenantsiro	147_black	β i r i β i r i	akei1237	tsr	163	BLACK	black-29	
563	AkeiPenantsiro-149_red-1	AkeiPenantsiro	149_red	ʔ a ʔ a r a	akei1237	tsr	156	RED	red-53	
564	AkeiPenantsiro-14_belly-1	AkeiPenantsiro	14_belly	p a n e	akei1237	tsr	1251	BELLY	belly-76	
565	AkeiPenantsiro-150_yellow-1	AkeiPenantsiro	150_yellow	ts o r i ʔ a	akei1237	tsr	1424	YELLOW	yellow-77	
566	AkeiPenantsiro-151_green-1	AkeiPenantsiro	151_green	ʔ e ts a	akei1237	tsr	1425	GREEN	green-8	
567	AkeiPenantsiro-152_small-1	AkeiPenantsiro	152_small	r i r i	akei1237	tsr	1246	SMALL	small-66	
568	AkeiPenantsiro-153_big-1	AkeiPenantsiro	153_big	β u n i n a	akei1237	tsr	1202	BIG	big-105	
569	AkeiPenantsiro-155_long-1	AkeiPenantsiro	155_long	p a r a β u	akei1237	tsr	1203	LONG	long-16	
570	AkeiPenantsiro-15_bone-1	AkeiPenantsiro	15_bone	s u i	akei1237	tsr	1394	BONE	bone-52	
573	AkeiPenantsiro-163_new-1	AkeiPenantsiro	163_new	p a r o p a r o n i	akei1237	tsr	1231	NEW	new-1	
574	AkeiPenantsiro-163_new-1	AkeiPenantsiro	163_new	p a r o p a r o n i	akei1237	tsr	1231	NEW	new-47	
575	AkeiPenantsiro-164_good-1	AkeiPenantsiro	164_good	p a n i	akei1237	tsr	1035	GOOD	good-119	
578	AkeiPenantsiro-167_night-1	AkeiPenantsiro	167_night	p o n i	akei1237	tsr	1233	NIGHT	night-1	
584	AkeiPenantsiro-17_liver-1	AkeiPenantsiro	17_liver	m a p e	akei1237	tsr	1224	LIVER	liver-7	
586	AkeiPenantsiro-182_i-1	AkeiPenantsiro	182_i	i n a u	akei1237	tsr	1209	I	i-1	
587	AkeiPenantsiro-182_i-1	AkeiPenantsiro	182_i	i n a u	akei1237	tsr	1209	I	i-21	
588	AkeiPenantsiro-182_i-1	AkeiPenantsiro	182_i	i n a u	akei1237	tsr	1209	I	i-22	
589	AkeiPenantsiro-183_thou-1	AkeiPenantsiro	183_thou	i n i k o	akei1237	tsr	1215	THOU	thou-1	
590	AkeiPenantsiro-183_thou-1	AkeiPenantsiro	183_thou	i n i k o	akei1237	tsr	1215	THOU	thou-17	
591	AkeiPenantsiro-183_thou-1	AkeiPenantsiro	183_thou	i n i k o	akei1237	tsr	1215	THOU	thou-18	
594	AkeiPenantsiro-185_we-1	AkeiPenantsiro	185_we	i n i k a	akei1237	tsr	1212	WE	we-I46	
595	AkeiPenantsiro-185_we-1	AkeiPenantsiro	185_we	i n i k a	akei1237	tsr	1212	WE	we-I47	
596	AkeiPenantsiro-185_we-2	AkeiPenantsiro	185_we	k o m a u	akei1237	tsr	1212	WE	we-E44	
603	AkeiPenantsiro-188_what-1	AkeiPenantsiro	188_what	s a β a + i t u	akei1237	tsr	1236	WHAT	what-1	
604	AkeiPenantsiro-189_who-1	AkeiPenantsiro	189_who	i s e i	akei1237	tsr	1235	WHO	who-1	
605	AkeiPenantsiro-18_breast-1	AkeiPenantsiro	18_breast	s u s u	akei1237	tsr	1402	BREAST	breast-1	
608	AkeiPenantsiro-197_one-1	AkeiPenantsiro	197_one	o s e	akei1237	tsr	1493	ONE	one-1	
609	AkeiPenantsiro-198_two-1	AkeiPenantsiro	198_two	r u a	akei1237	tsr	1498	TWO	two-1	
612	AkeiPenantsiro-1_hand-1	AkeiPenantsiro	1_hand	p i s u i + l i m a	akei1237	tsr	1277	HAND	hand-1	
613	AkeiPenantsiro-1_hand-1	AkeiPenantsiro	1_hand	p i s u i + l i m a	akei1237	tsr	1277	HAND	hand-64	
623	AkeiPenantsiro-20_toknowbeknowledgeable-1	AkeiPenantsiro	20_toknowbeknowledgeable	p i n i s i a	akei1237	tsr	1410	KNOW (SOMETHING)	toknowbeknowledgeable-5	
626	AkeiPenantsiro-23_blood-1	AkeiPenantsiro	23_blood	k a e	akei1237	tsr	946	BLOOD	blood-1	
627	AkeiPenantsiro-24_head-1	AkeiPenantsiro	24_head	p a t u	akei1237	tsr	1256	HEAD	head-9	
628	AkeiPenantsiro-25_neck-1	AkeiPenantsiro	25_neck	u n a	akei1237	tsr	1333	NECK	neck-105	
629	AkeiPenantsiro-26_hair-1	AkeiPenantsiro	26_hair	β u l u	akei1237	tsr	1040	HAIR	hair-31	
630	AkeiPenantsiro-27_nose-1	AkeiPenantsiro	27_nose	n a l u s u	akei1237	tsr	1221	NOSE	nose-1	
631	AkeiPenantsiro-27_nose-1	AkeiPenantsiro	27_nose	n a l u s u	akei1237	tsr	1221	NOSE	nose-60	
635	AkeiPenantsiro-30_mouth-1	AkeiPenantsiro	30_mouth	ts i n o	akei1237	tsr	674	MOUTH	mouth-55	
636	AkeiPenantsiro-30_mouth-1	AkeiPenantsiro	30_mouth	ts i n o	akei1237	tsr	674	MOUTH	mouth-73	
637	AkeiPenantsiro-31_tooth-1	AkeiPenantsiro	31_tooth	ʔ a k o	akei1237	tsr	1380	TOOTH	tooth-42	
638	AkeiPenantsiro-32_tongue-1	AkeiPenantsiro	32_tongue	m e m e	akei1237	tsr	1205	TONGUE	tongue-7	
639	AkeiPenantsiro-32_tongue-1	AkeiPenantsiro	32_tongue	m e m e	akei1237	tsr	1205	TONGUE	tongue-41	
644	AkeiPenantsiro-37_toeat-1	AkeiPenantsiro	37_toeat	ʔ a n i ʔ a n i	akei1237	tsr	1336	EAT	toeat-1	
648	AkeiPenantsiro-40_todrink-1	AkeiPenantsiro	40_todrink	ts i m i	akei1237	tsr	1401	DRINK	todrink-52	
649	AkeiPenantsiro-41_tobite-1	AkeiPenantsiro	41_tobite	ʔ a t i a	akei1237	tsr	1403	BITE	tobite-1	
650	AkeiPenantsiro-41_tobite-1	AkeiPenantsiro	41_tobite	ʔ a t i a	akei1237	tsr	1403	BITE	tobite-55	
653	AkeiPenantsiro-43_ear-1	AkeiPenantsiro	43_ear	p e r o	akei1237	tsr	1247	EAR	ear-16	
654	AkeiPenantsiro-44_tohear-1	AkeiPenantsiro	44_tohear	r o n o a	akei1237	tsr	1408	HEAR	tohear-1	
655	AkeiPenantsiro-45_eye-1	AkeiPenantsiro	45_eye	m a t a	akei1237	tsr	1248	EYE	eye-1	
656	AkeiPenantsiro-46_tosee-1	AkeiPenantsiro	46_tosee	l e s i a	akei1237	tsr	1409	SEE	tosee-14	
657	AkeiPenantsiro-46_tosee-1	AkeiPenantsiro	46_tosee	l e s i a	akei1237	tsr	1409	SEE	tosee-94	
658	AkeiPenantsiro-48_tosleep-1	AkeiPenantsiro	48_tosleep	n o r	akei1237	tsr	1585	SLEEP	tosleep-91	
662	AkeiPenantsiro-51_tosit-1	AkeiPenantsiro	51_tosit	s a k e l e	akei1237	tsr	1416	SIT	tosit-118	
663	AkeiPenantsiro-51_tosit-1	AkeiPenantsiro	51_tosit	s a k e l e	akei1237	tsr	1416	SIT	tosit-96	
664	AkeiPenantsiro-52_tostand-1	AkeiPenantsiro	52_tostand	t u r i	akei1237	tsr	1442	STAND	tostand-2	
665	AkeiPenantsiro-52_tostand-1	AkeiPenantsiro	52_tostand	t u r i	akei1237	tsr	1442	STAND	tostand-69	
666	AkeiPenantsiro-53_personhumanbeing-1	AkeiPenantsiro	53_personhumanbeing	k o n a i m e r e	akei1237	tsr	683	PERSON	personhumanbeing-59	
673	AkeiPenantsiro-5_towalk-1	AkeiPenantsiro	5_towalk	l a l a l u	akei1237	tsr	1443	WALK	towalk-1	
674	AkeiPenantsiro-5_towalk-1	AkeiPenantsiro	5_towalk	l a l a l u	akei1237	tsr	1443	WALK	towalk-69	
677	AkeiPenantsiro-63_name-1	AkeiPenantsiro	63_name	ʔ i ts a	akei1237	tsr	1405	NAME	name-1	
678	AkeiPenantsiro-63_name-1	AkeiPenantsiro	63_name	ʔ i ts a	akei1237	tsr	1405	NAME	name-18	
679	AkeiPenantsiro-64_tosay-1	AkeiPenantsiro	64_tosay	β a r a i a	akei1237	tsr	1458	SAY	tosay-30	
685	AkeiPenantsiro-74_tokill-1	AkeiPenantsiro	74_tokill	n a k i + m a t e i a	akei1237	tsr	1417	KILL	tokill-61	
686	AkeiPenantsiro-74_tokill-1	AkeiPenantsiro	74_tokill	n a k i + m a t e i a	akei1237	tsr	1417	KILL	tokill-2	
693	AkeiPenantsiro-7_tocome-1	AkeiPenantsiro	7_tocome	m a i	akei1237	tsr	1446	COME	tocome-1	
704	AkeiPenantsiro-96_dog-1	AkeiPenantsiro	96_dog	β i r i u	akei1237	tsr	2009	DOG	dog-7	
705	AkeiPenantsiro-96_dog-1	AkeiPenantsiro	96_dog	β i r i u	akei1237	tsr	2009	DOG	dog-75	
706	AkeiPenantsiro-96_dog-1	AkeiPenantsiro	96_dog	β i r i u	akei1237	tsr	2009	DOG	dog-77	
707	AkeiPenantsiro-96_dog-1	AkeiPenantsiro	96_dog	β i r i u	akei1237	tsr	2009	DOG	dog-80	
708	AkeiPenantsiro-97_bird-1	AkeiPenantsiro	97_bird	m a ts i + t a β a ʔ a u	akei1237	tsr	937	BIRD	bird-24	
709	AkeiPenantsiro-97_bird-1	AkeiPenantsiro	97_bird	m a ts i + t a β a ʔ a u	akei1237	tsr	937	BIRD	bird-42	
710	AkeiPenantsiro-98_egg-1	AkeiPenantsiro	98_egg	s i l e + n a	akei1237	tsr	744	EGG	egg-56	
711	AkeiPenantsiro-9_toswim-1	AkeiPenantsiro	9_toswim	k a r u	akei1237	tsr	1439	SWIM	toswim-5	
713	Akolet-101_tofly-1	Akolet	101_tofly	y/j o w	akol1237	akt	1441	FLY (MOVE THROUGH AIR)	tofly-17	
